Nombre de la revista,Número de la contribución,Autor de la contribución,Roles,Seudónimo / Abreviatura del nombre,País de origen,Título de la contribución,Número del fascículo,Fecha de publicación,Traducción,Traductor,Lengua en la que aparece en la revista,Lengua original [si es traducción],Tipo de contribución [Género según investigador],Tipo de contribución según la revista,Dedicatoria,Obras reseñadas [solo se indica para el caso de las reseñas],Cantidad de páginas,Paginación,Comentarios
Revista Moderna. (Enciclopedia colombiana),214,Anónimo,Creador,NA,NA,NA,9,Septiembre de 1915,No,NA,NA,NA,Imagen,Páginas olvidadas,NA,NA,0.3,213,Imagen de Roberto Narváez
Revista Moderna. (Enciclopedia colombiana),215,La dirección,Director,NA,Colombia,Roberto Narváez,9,Septiembre de 1915,No,NA,Español,NA,Prosa No ficción,Comentario crítico,NA,NA,1.3,213-214,NA
Revista Moderna. (Enciclopedia colombiana),216,"Narváez, Roberto",Creador,NA,Colombia,Soneto,9,Septiembre de 1915,No,NA,Español,NA,Poesía,Soneto,Alberto Urdaneta,NA,0.5,214,NA
Revista Moderna. (Enciclopedia colombiana),217,"Narváez, Roberto",Creador,NA,Colombia,En mis ensueños perdido…,9,Septiembre de 1915,No,NA,Español,NA,Poesía,NA,NA,NA,2,215-217,NA
Revista Moderna. (Enciclopedia colombiana),218,"Narváez, Roberto",Creador,NA,Colombia,A melancopis,9,Septiembre de 1915,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,218,NA
Revista Moderna. (Enciclopedia colombiana),219,"Narváez, Roberto",Creador,NA,Colombia,A glaucopis,9,Septiembre de 1915,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,218,NA
Revista Moderna. (Enciclopedia colombiana),220,"Copée, F",Creador,NA,NA,El nido,9,Septiembre de 1915,Sí,"Narváez, Roberto",Español,NA,Poesía,NA,NA,NA,0.6,219,NA
Revista Moderna. (Enciclopedia colombiana),221,"Hugo, Víctor",Creador,NA,Francia,La tumba y la rosa,9,Septiembre de 1915,Sí,"Narváez, Roberto",Español,Francés,Poesía,NA,NA,NA,0.8,219-220,NA
Revista Moderna. (Enciclopedia colombiana),222,Carducci,Creador,NA,Italia,Clasicismo y romanticismo,9,Septiembre de 1915,Sí,"Narváez, Roberto",Español,Italiano,Poesía,NA,NA,NA,1.2,220-221,NA
Revista Moderna. (Enciclopedia colombiana),223,"Bonnard, Abel",Creador,NA,NA,La sabiduria,9,Septiembre de 1915,Sí,Revista Moderna,Español,NA,Prosa No ficción,NA,NA,NA,4,221-226,NA
Revista Moderna. (Enciclopedia colombiana),224,La dirección,Director,NA,Colombia,Revista Política,9,Septiembre de 1915,No,NA,Español,NA,Prosa No ficción,Revista política,NA,NA,7,226-233,NA
Revista Moderna. (Enciclopedia colombiana),225,"De Brisay, Henry",Creador,NA,Francia,El corsario del Goa,9,Septiembre de 1915,Sí,Revista Moderna,Español,Francés,Prosa Ficción,Novela,NA,NA,6.5,233-240,NA
Revista Moderna. (Enciclopedia colombiana),226,La dirección,Director,NA,Colombia,Exposición de pintura,9,Septiembre de 1915,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,1.5,241-242,NA
Revista Moderna. (Enciclopedia colombiana),227,La dirección,Director,NA,Colombia,Ley sobre seguros,9,Septiembre de 1915,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,0.7,242-243,NA
Revista Moderna. (Enciclopedia colombiana),228,La dirección,Director,NA,Colombia,Obito,9,Septiembre de 1915,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,0.6,243,NA
Revista Moderna. (Enciclopedia colombiana),229,La dirección,Reseñista,NA,Colombia,Idioma y etnografía  de la región oriental de Colombia,9,Septiembre de 1915,No,NA,Español,NA,Reseña,Bibliografía,NA,Idioma y etnografía  de la región oriental de Colombia por Fr. P. Fabo de Corazón de María,0.8,243-244,"José Benet, impresor-Barcelona"
Revista Moderna. (Enciclopedia colombiana),230,La dirección,Reseñista,NA,Colombia,Los últimos días del general Santander,9,Septiembre de 1915,No,NA,Español,NA,Reseña,Bibliografía,NA,Los últimos días del general Santander por Jesús María Henao,0.4,244,"Escuela Tipográfia Salesiana, Bogotá, 1915"
Revista Moderna. (Enciclopedia colombiana),231,Anónimo,Creador,NA,NA,NA,9,Septiembre de 1915,No,NA,Español,NA,Publicidad,NA,NA,NA,4,NA,Publican el bono de promoción para la suscripción de la revista
Revista Moderna. (Enciclopedia colombiana),232,La dirección,Director,NA,Colombia,Prospecto,9,Septiembre de 1915,No,NA,Español,NA,Publicidad,NA,NA,NA,1,NA,NA
Revista Moderna. (Enciclopedia colombiana),233,La dirección,Director,NA,Colombia,Oficina de informaciones y comisiones gratuitas,9,Septiembre de 1915,No,NA,Español,NA,Publicidad,NA,NA,NA,1,NA,NA
Revista Moderna. (Enciclopedia colombiana),234,Anónimo,Creador,NA,NA,NA,10,Octubre de 1915,No,NA,Español,NA,Publicidad,NA,NA,NA,5,NA,"En la publicidad aparece las condiciones de la revista, y la publicidad de ""La Patria"""
Revista Moderna. (Enciclopedia colombiana),235,"Mendoza, Diego",Creador,NA,Colombia,La colonización de los continentes americanos y la doctrina Monroe,10,Octubre de 1915,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,10,245-255,NA
Revista Moderna. (Enciclopedia colombiana),236,"Cuervo Márquez, Carlos",Creador,NA,Colombia,La tumba de San Pedro,10,Octubre de 1915,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,5.5,256-262,NA
Revista Moderna. (Enciclopedia colombiana),237,"Restrepo Tirado, Ernesto",Creador,NA,Colombia,Antropófagos españoles,10,Octubre de 1915,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,8.5,262-271,NA
Revista Moderna. (Enciclopedia colombiana),238,Anónimo,Creador,NA,NA,NA,10,Octubre de 1915,No,NA,NA,NA,Imagen,Páginas olvidadas,NA,NA,0.3,272,Imagen de Manuel Uribe Angel
Revista Moderna. (Enciclopedia colombiana),239,La dirección,Director,NA,Colombia,Manuel Uribe Angel,10,Octubre de 1915,No,NA,Español,NA,Prosa No ficción,Comentario crítico,NA,NA,0.7,272,NA
Revista Moderna. (Enciclopedia colombiana),240,"Uribe Angel, Manuel",Creador,NA,Colombia,Un episodio colombiano,10,Octubre de 1915,No,NA,Español,NA,Prosa No ficción,Páginas olvidadas,NA,NA,8.5,273-282,NA
Revista Moderna. (Enciclopedia colombiana),241,"Ramos Urdaneta, Alfredo",Director,NA,Colombia,Cantos de guerra,10,Octubre de 1915,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,4,282-287,NA
Revista Moderna. (Enciclopedia colombiana),242,"Zamacois, Eduardo",Creador,NA,España,Jardines de París,10,Octubre de 1915,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,5,287-293,NA
Revista Moderna. (Enciclopedia colombiana),243,"Tablanca, Luis",Creador,NA,Colombia,En lo más alto,10,Octubre de 1915,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,4,293-298,NA
Revista Moderna. (Enciclopedia colombiana),244,La dirección,Director,NA,Colombia,Revista Política,10,Octubre de 1915,No,NA,Español,NA,Prosa No ficción,Revista política,NA,NA,3.5,298-301,NA
Revista Moderna. (Enciclopedia colombiana),245,"De Brisay, Henry",Creador,NA,NA,El corsario del Goa,10,Octubre de 1915,Sí,Revista Moderna,Español,NA,Prosa Ficción,Novela,NA,NA,15.5,302-317,NA
Revista Moderna. (Enciclopedia colombiana),246,La dirección,Director,NA,Colombia,Bodas de plata,10,Octubre de 1915,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,1,317-318,NA
Revista Moderna. (Enciclopedia colombiana),247,La dirección,Director,NA,Colombia,Ferrocarril de Santa Marta,10,Octubre de 1915,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,1.5,318-319,NA
Revista Moderna. (Enciclopedia colombiana),248,La dirección,Director,NA,Colombia,Marina mercante colombiana,10,Octubre de 1915,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,1.6,320-321,NA
Revista Moderna. (Enciclopedia colombiana),249,La dirección,Director,NA,Colombia,Elecciones munnicipales,10,Octubre de 1915,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,0.8,321-322,NA
Revista Moderna. (Enciclopedia colombiana),250,La dirección,Director,NA,Colombia,Prórroga del Congreso,10,Octubre de 1915,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,0.8,322-323,NA
Revista Moderna. (Enciclopedia colombiana),251,La dirección,Director,NA,Colombia,Compañía colombiana de seguros,10,Octubre de 1915,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,0.4,323,NA
Revista Moderna. (Enciclopedia colombiana),252,La dirección,Reseñista,NA,Colombia,La Reforma electoral,10,Octubre de 1915,No,NA,Español,NA,Reseña,Bibliografía,NA,La reforma electoral por Felipe Barón,0.8,323-324,"Bogotá, 1915, Compañía Tipográfica Minerva"
Revista Moderna. (Enciclopedia colombiana),253,La dirección,Reseñista,NA,Colombia,Bronce Latino (Cien Sonetos),10,Octubre de 1915,No,NA,Español,NA,Reseña,Bibliografía,NA,Bronce Latino (Cien sonetos) por J.B.Jaramillo Meza,0.3,324,"Habana, 1915"
Revista Moderna. (Enciclopedia colombiana),254,"Jaramillo Meza, J.B.",Creador,NA,Cuba,En las murallas de Cartagena,10,Octubre de 1915,No,NA,Español,NA,Poesía,Soneto,NA,NA,0.5,324,NA
Revista Moderna. (Enciclopedia colombiana),255,Anónimo,Creador,NA,NA,NA,10,Octubre de 1915,No,NA,Español,NA,Publicidad,NA,NA,NA,2,NA,NA
Revista Moderna. (Enciclopedia colombiana),256,Anónimo,Creador,NA,NA,"""La Epoca""Cartagena",10,Octubre de 1915,No,NA,Español,NA,Publicidad,NA,NA,NA,0.5,NA,"publicitan periódico ""La Epoca"" Cartagena"
Revista Moderna. (Enciclopedia colombiana),257,Anónimo,Creador,NA,NA,"""El Trabajo""de Cucuta",10,Octubre de 1915,No,NA,Español,NA,Publicidad,NA,NA,NA,0.5,NA,"Publicitan periódico ""El trabajo"" de Cucuta"
Revista Moderna. (Enciclopedia colombiana),258,La dirección,Director,NA,Colombia,Prospecto,10,Octubre de 1915,No,NA,Español,NA,Publicidad,NA,NA,NA,1,NA,NA
Revista Moderna. (Enciclopedia colombiana),259,La dirección,Director,NA,Colombia,Oficina de informaciones y comisiones gratuitas,10,Octubre de 1915,No,NA,Español,NA,Publicidad,NA,NA,NA,1,NA,NA
Revista Moderna. (Enciclopedia colombiana),260,La dirección,Director,NA,Colombia,Revista Moderna,11,Noviembre de 1915,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,2,NA,Información de la revista
Revista Moderna. (Enciclopedia colombiana),261,Anónimo,Creador,NA,NA,NA,11,Noviembre de 1915,No,NA,Español,NA,Publicidad,NA,NA,NA,4,NA,NA
Revista Moderna. (Enciclopedia colombiana),262,"Clímaco, Silva (general",Creador,NA,NA,La reforma militar,11,Noviembre de 1915,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,18,325-343,NA
Revista Moderna. (Enciclopedia colombiana),263,"Casas, José Joaquín",Creador,NA,Colombia,Semblanza de Diego Fallon,11,Noviembre de 1915,No,NA,Español,NA,Prosa No ficción,Fragmento de discurso,NA,NA,14.5,344-359,"""Fragmento de discurso leído ante la Academia Nacional de Historia en la junta pública del 12 de octubre de 1915"""
Revista Moderna. (Enciclopedia colombiana),264,"Morales Berti, Luis",Creador,NA,NA,Redención ferroviaria. Ferrocarril de Cúcuta al Magdalena,11,Noviembre de 1915,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,4,359-363,NA
Revista Moderna. (Enciclopedia colombiana),265,"Ibáñez, Pedro María",Creador,NA,Colombia,Morillo en Bogotá,11,Noviembre de 1915,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,16.5,363-380,NA
Revista Moderna. (Enciclopedia colombiana),266,Anónimo,Ilustrador,NA,NA,Diego Fallón,11,Noviembre de 1915,No,NA,NA,NA,Imagen,NA,NA,NA,0.5,381,NA
Revista Moderna. (Enciclopedia colombiana),267,"Casas, José Joaquín",Creador,NA,Colombia,Diego Fallón,11,Noviembre de 1915,No,NA,Español,NA,Prosa No ficción,Semblanza,NA,NA,0.5,381,Transferencia local: quieren revivir a autores olvidados
Revista Moderna. (Enciclopedia colombiana),268,"Fallón, Diego",Creador,NA,Colombia,La luna,11,Noviembre de 1915,No,NA,Español,NA,Poesía,NA,A mi esposa,NA,3,382-385,NA
Revista Moderna. (Enciclopedia colombiana),269,Anónimo,Creador,NA,NA,Goethe,11,Noviembre de 1915,Sí,"López, Ismael (Cornelio Hispano)",Español,Alemán,Prosa No ficción,NA,NA,NA,9.4,386-396,Transferencia: traducción de texto crítico sobre Goethe
Revista Moderna. (Enciclopedia colombiana),270,La dirección,Director,NA,Colombia,Revista Política,11,Noviembre de 1915,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,2.6,396-398,NA
Revista Moderna. (Enciclopedia colombiana),271,Anónimo,Creador,NA,NA,Doctor Juan E.Manrique,11,Noviembre de 1915,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,1.5,399-400,NA
Revista Moderna. (Enciclopedia colombiana),272,Anónimo,Creador,NA,NA,Épico centenario,11,Noviembre de 1915,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,1,400-401,NA
Revista Moderna. (Enciclopedia colombiana),273,Anónimo,Creador,NA,NA,Consejo municipal de Bogotá,11,Noviembre de 1915,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,0.5,401,NA
Revista Moderna. (Enciclopedia colombiana),274,Anónimo,Creador,NA,NA,Salas de asilo,11,Noviembre de 1915,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,1,402,NA
Revista Moderna. (Enciclopedia colombiana),275,Anónimo,Reseñista,NA,NA,El General Murgueilio,11,Noviembre de 1915,No,NA,Español,NA,Reseña,Bibliografía,NA,El General Murgueilio. Su biografía y Documentos inéditos para la historia de su tiempo por Tulio Enrique Tascón,0.5,403,"Transferencia local: reseña de libro. Bogotá, 1915. Arboleda & Valencia. Editores"
Revista Moderna. (Enciclopedia colombiana),276,Anónimo,Reseñista,NA,NA,La política económica de España en América y la revolución de 1810,11,Noviembre de 1915,No,NA,Español,NA,Reseña,Bibliografía,NA,La política económica de España en América y la revolución de 1810 por Ricardo La vene,0.5,403,"Transferecia; promoción de libro. Buenos Aires. 1914,"
Revista Moderna. (Enciclopedia colombiana),277,Anónimo,Creador,NA,NA,Oficina de informaciones y comisiones gratuitas,11,Noviembre de 1915,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,1,NA,NA
Revista Moderna. (Enciclopedia colombiana),278,Anónimo,Creador,NA,NA,NA,11,Noviembre de 1915,No,NA,Español,NA,Publicidad,NA,NA,NA,5,NA,"Transferencias locales: Se mencionan periódicos nacionales ""La Epoca"", Cartagena: ""El Trabajo"" de Cucuta: "
Revista Moderna. (Enciclopedia colombiana),279,Anónimo,Creador,NA,NA,Prospecto,11,Noviembre de 1915,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,1,NA,NA
Revista Moderna. (Enciclopedia colombiana),280,La dirección,Director,NA,Colombia,Revista Moderna. (Enciclopedia colombiana),12,Diciembre de 1915,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,2,NA,Información de la revista
Revista Moderna. (Enciclopedia colombiana),281,Anónimo,Creador,NA,NA,NA,12,Diciembre de 1915,No,NA,Español,NA,Publicidad,NA,NA,NA,4,NA,"Transferencias locales: Se mencionan publicaciones nacionales: ""El Tiempo"" de Bogotá: ""Correo del Cauca"": "
Revista Moderna. (Enciclopedia colombiana),282,"Cuervo Márquez, Emilio",Director,NA,Colombia,Al margen del A B C,12,Diciembre de 1915,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,3,405-408,Transferencia local: comentario sobre una traducción de un texto publocado en Francia
Revista Moderna. (Enciclopedia colombiana),283,Anónimo,Creador,NA,NA,En la América del Sur,12,Diciembre de 1915,Sí,"Contreras, F",Español,Francés,Prosa No ficción,Artículo,NA,NA,2.3,409-411,Transferencia: traducción de un artículo publicado en L'Eclair de francia por F Contreras corredactor de Le Mercur de France
Revista Moderna. (Enciclopedia colombiana),284,"Maizeroy, René",Creador,NA,Francia,Navidad,12,Diciembre de 1915,Sí,NA,Español,Francés,Prosa Ficción,NA,NA,NA,2,411-413,Transferencia: traducción
Revista Moderna. (Enciclopedia colombiana),285,"Claretie, Jules",Creador,NA,Francia,Navidad en Bretaña,12,Diciembre de 1915,Sí,NA,Español,Francés,Prosa Ficción,NA,NA,NA,1,413-414,Transferencia: traducción
Revista Moderna. (Enciclopedia colombiana),286,"Lapauze, Jeanne",Creador,"Lesueur, Daniel",Francia,Navidad en Italia,12,Diciembre de 1915,Sí,NA,Español,Francés,Prosa Ficción,NA,NA,NA,1.4,414-415,Transferencia: traducción
Revista Moderna. (Enciclopedia colombiana),287,"Roux, Hugo Le",Creador,NA,Sudáfrica,Navidad Etíope,12,Diciembre de 1915,Sí,NA,Español,Francés (posiblemente),Prosa Ficción,NA,NA,NA,1.3,415-416,Transferencia: traducción
Revista Moderna. (Enciclopedia colombiana),288,"Hermant, Abel",Creador,NA,Francia,Navidad en los Estados Unidos,12,Diciembre de 1915,Sí,NA,Español,Francés,Prosa Ficción,NA,NA,NA,1.5,417-418,Transferencia: traducción
Revista Moderna. (Enciclopedia colombiana),289,"Kaminsky-Halpérine, Ilya",Creador,NA,Rusia,Navidad en Rusia,12,Diciembre de 1915,Sí,NA,Español,Ruso,Prosa Ficción,NA,NA,NA,1,418-419,Transferencia: traducción
Revista Moderna. (Enciclopedia colombiana),290,"L'Heureux, Marcel",Creador,NA,Francia,Navidad en Inglaterra,12,Diciembre de 1915,Sí,Revista Moderna,Español,Francés,Prosa Ficción,NA,NA,NA,1.5,419-420,"Transferencia: traducción. Al final tiene una nota que dice ""Traducción y adaptación de Revista Moderna"""
Revista Moderna. (Enciclopedia colombiana),291,Anónimo,Ilustrador,NA,NA,José Asunción Silva,12,Diciembre de 1915,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,421,NA
Revista Moderna. (Enciclopedia colombiana),292,"Cuervo Márquez, Emilio",Director,E.C.M.,Colombia,José Asunción Silva,12,Diciembre de 1915,No,NA,Español,NA,Prosa No ficción,Semblanza,NA,NA,1.7,421-422,Transferencia local: semblanza de autor
Revista Moderna. (Enciclopedia colombiana),293,"Silva, José Asunción",Creador,NA,Colombia,De Sobremesa (Inédito),12,Diciembre de 1915,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,14,423-437,Transferencia local: parte de la obra de la novela de Silva
Revista Moderna. (Enciclopedia colombiana),294,"Ramos Urdaneta, Alfredo",Director,NA,Colombia,Brummel,12,Diciembre de 1915,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,9,438-447,NA
Revista Moderna. (Enciclopedia colombiana),295,"Narváez, Antonio de",Creador,NA,NA,Medio circulante,12,Diciembre de 1915,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,4.5,488-453,NA
Revista Moderna. (Enciclopedia colombiana),296,"Verhaeren, Émile",Creador,NA,Bélgica,Las ruinas de Lovaina,12,Diciembre de 1915,Sí,Revista Moderna,Español,Neerlandés o Francés,Prosa Ficción,NA,NA,NA,10,453-464,Transfrencia: traducción 
Revista Moderna. (Enciclopedia colombiana),297,La dirección,Director,NA,Colombia,Revista Política,12,Diciembre de 1915,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,5.2,464-470,NA
Revista Moderna. (Enciclopedia colombiana),298,"Pujol y Martínez, Juan",Creador,NA,España,"En Viena, una tarde de 1915",12,Diciembre de 1915,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,3.8,470-474,Traducción: texto de un autor español
Revista Moderna. (Enciclopedia colombiana),299,Anónimo,Creador,NA,NA,"""Revista Moderna"" quincenal",12,Diciembre de 1915,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,0.5,475,NA
Revista Moderna. (Enciclopedia colombiana),300,Anónimo,Creador,NA,NA,Ferrocarril del Tolima,12,Diciembre de 1915,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,1,475-476,NA
Revista Moderna. (Enciclopedia colombiana),301,Anónimo,Creador,NA,NA,Bolívar y Sanmartín,12,Diciembre de 1915,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,1,476-477,NA
Revista Moderna. (Enciclopedia colombiana),302,Anónimo,Creador,NA,NA,Empréstito municipal,12,Diciembre de 1915,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,1,477-478,NA
Revista Moderna. (Enciclopedia colombiana),303,Anónimo,Creador,NA,NA,Sociedad de autores,12,Diciembre de 1915,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,0.3,478,NA
Revista Moderna. (Enciclopedia colombiana),304,Anónimo,Creador,NA,NA,Crónica quincenal de la guerra,12,Diciembre de 1915,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,0.3,478-479,NA
Revista Moderna. (Enciclopedia colombiana),305,Anónimo,Creador,NA,NA,Nuestro próximo folletín,12,Diciembre de 1915,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,0.4,479,Transferencia: anuncian que en el próximo número publicarán la novela de Medae Eustace titutrala Al borde del Abismo
Revista Moderna. (Enciclopedia colombiana),306,Anónimo,Reseñista,NA,NA,Libros recibidos,12,Diciembre de 1915,No,NA,Español,NA,Reseña,Bibliografía,NA,La instrucción pública primaria en la República oriental del Uruguay.,0.5,479,Transferencia: reseña de libro
Revista Moderna. (Enciclopedia colombiana),307,Anónimo,Reseñista,NA,NA,Libros recibidos,12,Diciembre de 1915,No,NA,Español,NA,Reseña,Bibliografía,NA,La Literatura Americana de nuestros días por García Godoy,0.5,480,"Transferencia: reseña de libro. (Biblioteca Andrés Bello, Madrid, 1915)"
Revista Moderna. (Enciclopedia colombiana),308,Anónimo,Creador,NA,NA,Libros recibidos,12,Diciembre de 1915,No,NA,Español,NA,Prosa No ficción,Bibliografía,NA,NA,1,480-481,"Transferencia: lista de los libros revibidos: América por Abel J. Pérez, prólogo de J.E.Rodó (Montevideo, Imprenta El Siglo Ilustrado, 1915): El Tucumán del siglo XVI (bajo el gobierno de Juan Ramírez de Velasco), por Ricardo Gómez Freyre (Buenos Aires. Imprenta de Coni Hermanos, 1914): El Tucumán colonia. Documento y mapas del Archivo de Indias, (Buenos Aires. Imprenta de Coni Hermanos, 1915): Alegato del apoderado de The Colombian Northern Railway Company Limited en el pleito del apoderado de Cundinamarca sobre el ferrocarril del Norte. (Bogotá. Imprenta de la Luz, 1915): El Libro del Trópico por Arturo Ambrogi (San Salvador, 1915): Alemania en la lucha por Jenaro Guerrero (Bogotá.Arboleda & Valencia, 1915): Estudios sobre el proyecto de ley sobre el cual se elevan los derechos sobre las hilazas de algodón y de lana por Eduardo Quintana V (Bogotá, Arboleda & Valencia, 1915):  Odas de Horacio. Traducidas en verso castellano por Francisco Vergara Barros (Bogotá. Arboleda & Valencia, 1915): Convención nacional del Partido republicano. Resumen de sus labores en sus sesiones de 1915 (Bogotá. Arboleda & Valencia, 1915): Estudios sobre la moneda legal en Colombia por A. Vergara y Vergara (Bogoá. Imprenta de Carteles, 1915): Renta de Esmeraldas. Apuntes fiscales por don Francisco Montaña (Londres. The Salesian Press, 1915): Recuerdos de fiestas por José Joaquín Casas (Bogotá. J. Casís, 1912): Informe general que rinde al Honorable Consejo Municipal en 1° de noviembre de 1915 la Junta Administradora del Tranvía (Bogotá. Arboleda & Valencia, 1915): Primer Amor. Novela de actualidad por Luis Enrique Osorio (Bogotá. Régulo Domínguez, 1915): La Filosofía Penal de los Espiritistas. Estudios de Filosofía Jurídica por Fernando Ortíz (Habano. Imprent La Universal, 1915): Padre Trópico por Jorge Maféus (Girardot. Imprenta de Marco A. Gómez, 1915): Don Ricardo Carrasquilla por Luis Alberto Castellanos (Bogotá. Arboleda $ Valencia, 1915): Paisajes sentimentales (poesías) por Alfredo E. Martínez (Montevideo. Imprenta de El Mercurio, 1915): Archivo Santander. Volumen VI (Bogotá. Aguila Negra Editorial. 1915): Lecciones de Historia Universal por Germán B. Jiménez (Barranquilla. Tipografía de G & A. Jiménez): Bodas de Plata del señor doctor Rafael María Casrrasquilla. Rector del Colegio del Rosario. (Bogotá. Imprenta Eléctrica, 1915): Diana Cazadora (novela) por Clímaco Soto Borda (Bogotá. Imprenta Artística Comercial, 1915): La instrucción pública primaria en la República oriental del Uruguay. Noticia escrita por la Exposición Internacional de San Francisco en 1915( Montevideo. A. Barreiro y Ramos, 1915): Los Tratados en el Derecho Internacional. Estudio Histórico por Aquiles B. Oribe (Montevideo. Tipografía La Liguria, 1915): La literatura Americana de nuestros días, por F García Godoy (Madrid. Sociedad Española de Librería, 1915): La sensibilidad de la Poesía castellana por Nicilás Heredia (Madrid. Sociedad Española de Librería, 1915): Transiciones (poesías) por Vásquez Yepes (Barcelona. Sociedad General de Publicaciones, 1915) "
Revista Moderna. (Enciclopedia colombiana),309,Anónimo,Creador,NA,NA,Índice,12,Diciembre de 1915,No,NA,Español,NA,Prosa No ficción,Índice,NA,NA,2,NA,NA
Revista Moderna. (Enciclopedia colombiana),310,Anónimo,Creador,NA,NA,NA,12,Diciembre de 1915,No,NA,Español,NA,Publicidad,NA,NA,NA,4,NA,"Transferencias locales: mención a las publicaciones: ""La Patria"" Diario de la mañana: aquí dice que tienen corresponsales en París, Londres y Bruselas: ""La Epoca"" de Cartagena: ""El Trabajo de Cúcuta"""
Revista Moderna. (Enciclopedia colombiana),311,Anónimo,Creador,NA,NA,Biblioteca Andrés Bello,12,Diciembre de 1915,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,1,NA,"Transferencia: Lista de los libros publicados por la Biblioteca Andrés Bello: I. M. Gutiérrez Nájera. Sus mejores poesías. (Con un largo estudio crítico de Blanco-Fombona): II. M.Díaz Rofríguez. Sangre patricia (novela) y Cuentos de Color. III. José Martí. Los Estados Unidos. IV. José Enrique Rodó. Cinco Ensayos. (Con revelaciones sobre Rodó, íntimo por H.D. barbagelata). V. F. García Godoy. La literatura americana de nuestros días. VI. Nicolás Heredia. La sensibilidad en la poesía castellana. VII. M. González Prada. Páginas libres. (Con una introducción donde se estudia la psicología del Perú, su literatura en relación con las demás literarturas americanas y la personalidad de Prada, el primer escritor de su país por R. Blanco-Fombona). Seguirpan otras obras de igual importancia."
Revista Moderna. (Enciclopedia colombiana),312,La dirección,Director,NA,Colombia,"""Revista Moderna"" quincenal",12,Diciembre de 1915,No,NA,Español,NA,Publicidad,NA,NA,NA,1,NA,Se anuncua que la revista se publicará de manera quincenal. Indican la información sobre los precios
Revista Moderna. (Enciclopedia colombiana),313,La dirección,Director,NA,Colombia,Revista Moderna.  Publicación quincenal,13,Enero de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,2,NA,Información de la revista
Revista Moderna. (Enciclopedia colombiana),314,Anónimo,Creador,NA,NA,Biblioteca Andrés Bello,13,Enero de 1916,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,1,NA,"Transferencia: (Es la misma lista)Lista de los libros publicados por la Biblioteca Andrés Bello: I. M. Gutiérrez Nájera. Sus mejores poesías. (Con un largo estudio crítico de Blanco-Fombona): II. M.Díaz Rofríguez. Sangre patricia (novela) y Cuentos de Color. III. José Martí. Los Estados Unidos. IV. José Enrique Rodó. Cinco Ensayos. (Con revelaciones sobre Rodó, íntimo por H.D. barbagelata). V. F. García Godoy. La literatura americana de nuestros días. VI. Nicolás Heredia. La sensibilidad en la poesía castellana. VII. M. González Prada. Páginas libres. (Con una introducción donde se estudia la psicología del Perú, su literatura en relación con las demás literarturas americanas y la personalidad de Prada, el primer escritor de su país por R. Blanco-Fombona). Seguirpan otras obras de igual importancia."
