Nombre de la revista,Número de la contribución,Autor de la contribución,Roles,Seudónimo / Abreviatura del nombre,País de origen,Título de la contribución,Número del fascículo,Fecha de publicación,Traducción,Traductor,Lengua en la que aparece en la revista,Lengua original [si es traducción],Tipo de contribución [Género según investigador],Tipo de contribución según la revista,Dedicatoria,Obras reseñadas [solo se indica para el caso de las reseñas],Cantidad de páginas,Paginación,Comentarios
Revista Literaria. Publicación Mensual,198,"Uribe Ángel, Manuel",Creador,NA,Colombia,Medellín. Carta cuarta,18,Octubre de 1891,No,NA,Español,NA,Prosa No ficción,Carta,"Laverde Amaya, Isidoro",NA,7,376-3785,
Revista Literaria. Publicación Mensual,199,"Restrepo Tirado, Ernesto",Creador,NA,Colombia,Gobierno chibcha,18,Octubre de 1891,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,9,385-394,
Revista Literaria. Publicación Mensual,200,"Laverde Amaya, Isidoro",Director,NA,Colombia,Notas editoriales,18,Octubre de 1891,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,2.5,394-396,"Tema mujer: artículo en memoria de Hersilia Ortega de A, directora ciolegio la Merced"
Revista Literaria. Publicación Mensual,201,"Verbrugghe, Louis Emile",Creador,NA,Francia,Valparaíso y Santiago,18,Octubre de 1891,Sí,"Laverde Amaya, Isidoro",Español,Francés,Prosa No ficción,NA,NA,NA,5.5,397-402,"Fragmento traducido del libro: Foret Vierges, Paris, Calmann Lévy, 1890."
Revista Literaria. Publicación Mensual,201,"Verbrugghe, George",Creador,NA,Francia,Valparaíso y Santiago,18,Octubre de 1891,Sí,"Laverde Amaya, Isidoro",Español,Francés,Prosa No ficción,NA,NA,NA,5.5,397-402,"Fragmento traducido del libro: Foret Vierges, Paris, Calmann Lévy, 1890."
Revista Literaria. Publicación Mensual,203,"Caicedo Rojas, José",Creador,NA,Colombia,La monja prófuga,18,Octubre de 1891,No,NA,Español,Español,Prosa Ficción,NA,NA,NA,3.6,402-406,
Revista Literaria. Publicación Mensual,204,"Ferrari, Emilio",Creador,NA,España,La nueva estética,18,Octubre de 1891,No,NA,Español,Español,Poesía,NA,NA,NA,0.5,406,
Revista Literaria. Publicación Mensual,205,"Talleyrand, Charles Maurice de ",Creador,NA,Francia,Las memorias de Talleyrand,18,Octubre de 1891,Sí,SD,Español,Francés,Prosa No ficción,Memorias,NA,NA,1.5,407-408,Fragmento traducido de Memories complets et authentiques de Charles-Maurice De Talleyrand Prince De Benévent
Revista Literaria. Publicación Mensual,206,Anónimo,Creador,NA,NA,Noticias literarias,18,Octubre de 1891,No,NA,Español,Español,Prosa No ficción,NA,NA,NA,2.5,408-410,Datos de libros y periódicos publicados recientemente en otros países. Listado detallado de periódicos que circulan en Ecuador.
Revista Literaria. Publicación Mensual,207,Anónimo,Creador,NA,NA,Publicaciones recibidas,18,Octubre de 1891,No,NA,Español,Español,Prosa No ficción,NA,NA,NA,2,SD,Listado libros y folletos recibidos por el editor: del país y de otros países latinoamericanos.
Revista Literaria. Publicación Mensual,208,"Verbrugghe, Louis Emile",Creador,NA,Francia,De la Buenaventura a Bogotá,19,Noviembre de 1891,Sí,"Laverde Amaya, Isidoro",Español,Francés,Prosa No ficción,NA,NA,NA,29.5,411-440,"Fragmento traducido del libro: Foret Vierges, Paris, Calmann Lévy, 1890."
Revista Literaria. Publicación Mensual,209,"Verbrugghe, George",Creador,NA,Francia,De la Buenaventura a Bogotá,19,Noviembre de 1891,Sí,"Laverde Amaya, Isidoro",Español,Francés,Prosa No ficción,NA,NA,NA,29.5,411-440,"Fragmento traducido del libro: Foret Vierges, Paris, Calmann Lévy, 1890."
Revista Literaria. Publicación Mensual,210,Anónimo,Creador,NA,NA,El matrimonio de Hermencia,19,Noviembre de 1891,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,10.5,440-450,
Revista Literaria. Publicación Mensual,211,"Blanco y Sánchez, Rufino",Creador,NA,España,Correspondencia literaria,19,Noviembre de 1891,No,NA,Español,NA,Reseña,Correspondencia,NA,"Ventura de la Vega, estudio biográfico crítico, por Juan Valera; Capullos de novela, por Antonio de Valbuena.",6,451-456,
Revista Literaria. Publicación Mensual,212,"Restrepo Tirado, Ernesto",Creador,NA,Colombia,El gobierno en las tribus de tierra firma,19,Noviembre de 1891,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,6,457-462,
Revista Literaria. Publicación Mensual,213,Anónimo,Creador,NA,NA,D. Manuel C. Restrepo (Recuerdo necrológico),19,Noviembre de 1891,No,NA,Español,NA,Prosa No ficción,Necrología,NA,NA,4.5,463-467,
Revista Literaria. Publicación Mensual,214,"Lamartine, Alphonse de",Creador,NA,Francia,Al ruiseñor,19,Noviembre de 1891,Sí,"Caicedo Rojas, ",Español,Francés,Poesía,NA,NA,NA,1.5,467-468,Título original: Au rossignol
Revista Literaria. Publicación Mensual,215,Anónimo,Creador,NA,NA,Notas editoriales,19,Noviembre de 1891,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,6,469-474,Listado de libros de viajes que hablan sobre Bogotá; Noticia: comienza a circular en Bucaramanga el periódico La Pluma. Noticas sobre colegios bogotanos.
Revista Literaria. Publicación Mensual,216,Anónimo,Creador,NA,NA,Noticias literarias,19,Noviembre de 1891,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,2,SD,Reseñas de periódicos y libros.
Revista Literaria. Publicación Mensual,217,"Restrepo Maya, José María",Creador,NA,Colombia,Mercedes la campesina (cuadros de la vida en las montañas de Antioquia),20,Diciembre de 1891,No,NA,Español,NA,Prosa Ficción,Cuadro,NA,NA,12.6,475-487,
Revista Literaria. Publicación Mensual,218,"Restrepo Tirado, Ernesto",Creador,NA,Colombia,Fiestas indígenas,20,Diciembre de 1891,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,6.5,487-494,
Revista Literaria. Publicación Mensual,219,"Restrepo, Vicente",Creador,NA,Colombia,"La tierra del ""Mambí""",20,Diciembre de 1891,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,5,494-499,Relato sobre Cuba y sus costumbres. 
Revista Literaria. Publicación Mensual,220,"Uribe Ángel, Manuel",Creador,NA,Colombia,Cartas sobre Medellín. Carta quinta,20,Diciembre de 1891,No,NA,Español,NA,Prosa No ficción,Carta,"Laverde Amaya, Isidoro",NA,6,499-505,
Revista Literaria. Publicación Mensual,221,"Escobar R., Eusebio",Creador,NA,Colombia,"Tunja (datos geográficos, históricos y estadísticos)",20,Diciembre de 1891,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,10,505-515,
Revista Literaria. Publicación Mensual,222,"Capuana, Luigi",Creador,NA,Italia,La vida sin amor o el doctor cimbalus,20,Diciembre de 1891,Sí,"Uribe, Diego",Español,Italiano,Prosa Ficción,NA,NA,NA,16,515-531,
Revista Literaria. Publicación Mensual,223,"Campoamor, Ramón de",Creador,NA,España,Humoradas,20,Diciembre de 1891,No,NA,Español,NA,Poesía,NA,NA,NA,0.6,531,
Revista Literaria. Publicación Mensual,224,"Caro, José Eusebio",Creador,NA,Colombia,Después de veinte años,20,Diciembre de 1891,No,NA,Español,NA,Poesía,NA,NA,NA,2.3,532-536,
Revista Literaria. Publicación Mensual,225,"Caro, José Eusebio",Creador,NA,Colombia,Vingt Ans Apres,20,Diciembre de 1891,Sí,"Dusson, Octave",Francés,Español,Poesía,NA,"Caro, Miguel Antonio",NA,2.5,533-537,O. Dusson es viajero francés que traduce algunos poemas de Caro.
Revista Literaria. Publicación Mensual,226,Anónimo,Creador,NA,NA,Adivinanzas,20,Diciembre de 1891,No,NA,Español,NA,Poesía,NA,NA,NA,0.6,537,
Revista Literaria. Publicación Mensual,227,Anónimo,Creador,NA,NA,Notas editoriales,20,Diciembre de 1891,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,4.5,538-542,"Listado de obras escritor por extranjeros y que versan sobre Colombia; nota sobre la existencia de obra inédita sobre historia de Colombia escrita por el español José María Gutiérrez, quien había residido en Colombia; noticia de traducciones hechas por Octave Dusson, poeta francés, "
Revista Literaria. Publicación Mensual,228,"Laverde Amaya, Isidoro",Director,NA,Colombia,Discurso del señor Isidoro Laverde Amaya,20,Diciembre de 1891,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,6,542-548,
Revista Literaria. Publicación Mensual,229,Anónimo,Creador,NA,NA,Notas literarias y artísticas,20,Diciembre de 1891,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,5,548-533,"Se ofrece información de: colección de libros de poesía publicada en Barcelona; publicación de libro de poesía italiana en Palma de Mallorca; aparición de revista de teatro en Madrid; noticia de Congreso contra la literatura inmoral, celebrado en Berna; publicación de nuevos volúmenes de novela editados por la imprenta La Luz de bogotá; publicación de folleto en mérida, Venezuela; reseña del libro Estudios Literarios, que fue enviado por su autor Calixto Ochoa, argentino, al editor de la revista; publicación en San José de Costa Rica del libro Teatro Crítico de Emilia Pardo Bazán; información sobre artículo publicado en Le Figaro de Francia."
Revista Literaria. Publicación Mensual,230,Anónimo,Creador,NA,NA,Congreso geográfico Hispano-portugués americano,20,Diciembre de 1891,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,1.3,553-554,Reseña de artículo sobre el evento académico. El artículo fue publicado originalmente en La Época (Madrid).
Revista Literaria. Publicación Mensual,231,"Orbigny, Alcide Charles Victor Marie Dessalines de",Creador,NA,Francia,Bogotá en 1841,21,Enero de 1892,Sí,"González B, José María",Español,Francés,Prosa No ficción,NA,NA,NA,6,555-560,"Traducción de un fragmento del libro de viajes Viajes a las dos Américas, Voyage dans les deux Amériques: https://archive.org/details/cihm_04790 "
Revista Literaria. Publicación Mensual,232,"Restrepo, Vicente",Creador,NA,Colombia,"La tierra del ""Mambí"". Peninsulares",21,Enero de 1892,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,5.5,561-566,Relato sobre Cuba y sus costumbres. 
Revista Literaria. Publicación Mensual,233,"Guzmán, César Coronado",Creador,NA,Colombia,Recepciones oficiales en París y en Londres,21,Enero de 1892,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,7.5,560-573,"Relatos sobre vida social y fiestas en París y Londrés desde la perspectiva de un viajero, diplomático colombiano."
Revista Literaria. Publicación Mensual,234,"Uribe Ángel, Manuel",Creador,NA,Colombia,Cartas sobre Medellín. Carta sexta,21,Enero de 1892,No,NA,Español,NA,Prosa No ficción,Carta,"Laverde Amaya, Isidoro",NA,5.6,574-579,
Revista Literaria. Publicación Mensual,235,"Restrepo Tirado, Ernesto",Creador,NA,Colombia,La niñez entre los indígenas,21,Enero de 1892,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,8.4,579-587,
Revista Literaria. Publicación Mensual,236,"Caro, José Eusebio",Creador,NA,Colombia,Aparición,21,Enero de 1892,No,NA,Español,NA,Poesía,NA,NA,NA,2,588-590,
Revista Literaria. Publicación Mensual,237,"Caro, José Eusebio",Creador,NA,Colombia,L´Aparition,21,Enero de 1892,Sí,"Dusson, Octave",Francés,Español,Poesía,NA,"Caro, Miguel Antonio",NA,2,589-591,O. Dusson es viajero francés que traduce algunos poemas de Caro.
Revista Literaria. Publicación Mensual,238,"Fernández Avendaño, Enrique Wenceslao",Creador,NA,Colombia,La redención,21,Enero de 1892,No,NA,Español,NA,Poesía,NA,NA,NA,4,592-595,
Revista Literaria. Publicación Mensual,239,Anónimo,Creador,NA,NA,Crónica parisiense,21,Enero de 1892,No,NA,Español,NA,Prosa No ficción,Crónica,NA,NA,3,596-598,Información sobre la vida social parisina
Revista Literaria. Publicación Mensual,240,Anónimo,Creador,NA,NA,Notas editoriales,21,Enero de 1892,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,2.3,599-601,Noticia de la edición en Curazao de Sonetos de Miguel Antonio Caro; lista de obras sobre Colombia escritas por viajeros extranjeros.
Revista Literaria. Publicación Mensual,241,Anónimo,Creador,NA,NA,Notas literarias y artísticas,21,Enero de 1892,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,1.7,601-602,"Noticia de regreso de Santiago Pérez a Colombia; noticia de publicación de libros en España y otros países; noticia de publicación de revista El Eco Literario en Lima, editada por Clorinda Matto de Turner."
Revista Literaria. Publicación Mensual,242,"Rivera y Garrido, Luciano",Creador,NA,Colombia,D. Juan Francisco Ortiz (Opúsculo biográfico) ,22,Febrero de 1892,No,NA,Español,NA,Prosa No ficción,Opúsculo biográfico,NA,NA,27.6,603-630,
Revista Literaria. Publicación Mensual,243,"Alcántara Jurado, Fracisco",Creador,El Españoleto,España,La academia española,22,Febrero de 1892,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,7.8,630-638,"En Revista Literaria no se indica quién fue el autor ni la fuente del artículo, pero la búsqueda en la Hemeroteca Digital de España permitió encontrar la posible fuente: el periódico a Época (Madrid. 1849). 12/5/1891, n.º 13.901 https://hemerotecadigital.bne.es/hd/es/viewer?id=d263d63e-2357-4665-88ff-f558ef83e0f2"
Revista Literaria. Publicación Mensual,244,"Pizarro, Alejandro",Creador,NA,Colombia,Los caudillos en Hispanoamérica,22,Febrero de 1892,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,3,638-641,
Revista Literaria. Publicación Mensual,245,Anónimo,Creador,NA,NA,Adivinanzas,22,Febrero de 1892,No,NA,Español,NA,Poesía,NA,NA,NA,0.3,641,
Revista Literaria. Publicación Mensual,246,"Caro, Miguel Antonio",Traductor,NA,Colombia,La copa,22,Febrero de 1892,Sí,"Caro, Miguel Antonio",Español,Francés,Poesía,NA,NA,NA,0.5,642,En la página siguinte se publica la versión en lengua original.
Revista Literaria. Publicación Mensual,247,"Caro, Miguel Antonio",Traductor,NA,Colombia,Al llanto,22,Febrero de 1892,Sí,"Caro, Miguel Antonio",Español,Catalán,Poesía,NA,NA,NA,0.5,642,En la página siguinte se publica la versión en lengua original.
Revista Literaria. Publicación Mensual,248,"Prudhomme, Sully",Creador,NA,Francia,La copa,22,Febrero de 1892,No,NA,Francés,NA,Poesía,NA,NA,NA,0.5,643,En la página siguinte se publica la traducción hecha por Miguel Antonio Caro
Revista Literaria. Publicación Mensual,249,"Rubió y Ors, Joaquín",Creador,NA,España,Anónimo,22,Febrero de 1892,No,NA,Catalán,NA,Poesía,NA,NA,NA,0.5,643,En la página siguinte se publica la traducción hecha por Miguel Antonio Caro
Revista Literaria. Publicación Mensual,250,"Fernández Avendaño, Enrique Wenceslao",Creador,NA,Colombia,Tras la orgía,22,Febrero de 1892,No,NA,Español,NA,Poesía,NA,NA,NA,1,644,
Revista Literaria. Publicación Mensual,251,"Laverde Amaya, Isidoro",Director,NA,Colombia,Las beldades de mi tiempo (impresiones y muestras de un libro de literatura argentina),22,Febrero de 1892,No,NA,Español,NA,Reseña,NA,NA,"Las beldades de mi tiempo, por Santiago Calzadilla",8,644-652,Reseña de la obra de escritor argentino.
Revista Literaria. Publicación Mensual,252,"Restrepo Tirado, Ernesto",Creador,NA,Colombia,Matrimonios indígenas,22,Febrero de 1892,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,10.3,653-663,
Revista Literaria. Publicación Mensual,253,Anónimo,Creador,NA,NA,"Antiguallas de la Nueva Granada, sacadas de un viejo manuscrito",22,Febrero de 1892,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,2.2,663-665,"Indica al final que fue tomado de El Imperio de los Princpios, Bogotá, 1836."
Revista Literaria. Publicación Mensual,254,"Mora, Félix",Creador,NA,Perú,Las limeñas,22,Febrero de 1892,No,NA,Español,NA,Poesía,Letrilla,NA,NA,1.5,665-666,
Revista Literaria. Publicación Mensual,255,"Deslys, Charles",Creador,NA,Francia,Dionisia,23,Marzo de 1892,Sí,SD,Español,Francés,Prosa Ficción,NA,NA,NA,37.5,667-704,En la revista no se indica el nombre del traductor ni la fuenye del texto. En la Hemeroteca Digital de Francia fur posible hallart la misma traducción publicada dos años antes en el periódico Ilustración musical hispano-americana (Barcelona)
Revista Literaria. Publicación Mensual,256,"Restrepo Tirado, Ernesto",Creador,NA,Colombia,Alimentos indígenas,23,Marzo de 1892,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,8.5,704-712,
Revista Literaria. Publicación Mensual,257,"Carducci, Giósue",Creador,NA,Italia,La alborada,23,Marzo de 1892,Sí,"Narváez, Roberto",Español,Italiano,Poesía,NA,NA,NA,1,713,
Revista Literaria. Publicación Mensual,258,"Caro, José Eusebio",Creador,NA,Colombia,Al doctor N. R. Cheyne,23,Marzo de 1892,No,NA,Español,NA,Poesía,NA,NA,NA,3.3,"714,716,718,720",En la página siguinte se publica la traducción hecha por Octave Dusson
Revista Literaria. Publicación Mensual,259,"Caro, José Eusebio",Creador,NA,Colombia,Douleur et vertu,23,Marzo de 1892,Sí,"Dusson, Octave",Español,Francés,Poesía,NA,NA,NA,3.3,"715,717,719, 721",En la página anterior se publica la versión en lengua original.
Revista Literaria. Publicación Mensual,260,"Calcaño, José A.",Creador,NA,Colombia,A Maria Luisa de Díaz Guerra,23,Marzo de 1892,No,NA,Español,NA,Poesía,NA,NA,NA,0.4,720,
Revista Literaria. Publicación Mensual,261,Anónimo,Creador,NA,NA,Cantos del pueblo,23,Marzo de 1892,No,NA,Español,NA,Poesía,NA,NA,NA,1,720-721,
Revista Literaria. Publicación Mensual,262,"Laverde Amaya, Isidoro",Creador,NA,Colombia,D. José Joaquín Ortiz (necrología),23,Marzo de 1892,No,NA,Español,NA,Prosa No ficción,Necrología,NA,NA,2.5,722-724,
Revista Literaria. Publicación Mensual,263,[Ilegible],Ilustrador,NA,NA,D. José Joaquín Ortiz,23,Marzo de 1892,No,NA,NA,NA,Imagen,NA,NA,NA,1,SD,"Indica que es tomado de El Mensajero del Corazon de Jesús, Imprenta de Silvestre."
Revista Literaria. Publicación Mensual,264,"Díaz del Castillo, Ildefonso",Creador,NA,Colombia,José Joaquín Ortiz,23,Marzo de 1892,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,724,
Revista Literaria. Publicación Mensual,265,"Porras, José Ángel",Creador,NA,Colombia,Carta sobre Venezuea,23,Marzo de 1892,No,NA,Español,NA,Prosa No ficción,Carta,"Laverde Amaya, Isidoro",NA,7.5,725-732,
Revista Literaria. Publicación Mensual,266,Anónimo,Creador,NA,NA,Notas editoriales,23,Marzo de 1892,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,3,732-735,"Informa llegada de viajeros colombianos que residían en otros países, se les invita a participar en la revista; muerte de personajes notables y trasncriben cartas y notas acerca de ello; noticia de publicación de Enciclopedia de Bolsillo, El Dios Baco y Almanaque histórico y descriptivo de Bogotá. "
Revista Literaria. Publicación Mensual,267,"Lambert, Suzanne",Creador,"Levinck, Anne",Francia,La señora Acosta de Samper,23,Marzo de 1892,Sí,SD,Español,Francés,Prosa No ficción,NA,NA,NA,2.7,735-738,"Traducción para Revista Literaria de un artículo sobre Soledad Acosta de Samper en L´Echo Littèraire, a propósito de la publicación en este medio de su novela L´esclave de Juan Fernández."
Revista Literaria. Publicación Mensual,268,Anónimo,Reseñista,SD,NA,La América Literaria,23,Marzo de 1892,No,NA,Español,NA,Reseña,NA,NA,"América Literaria, por Francisco Lagomaggiore",5,738-743,Reseña detallada del contenido del libro. Se detalla autores y obras colombianos que aparecen en el libro.
Revista Literaria. Publicación Mensual,269,Anónimo,Creador,SD,NA,"Datos sobre el movimiento de Instrucción Pública secundaria y profesional en Bogotá, durante el presente año",23,Marzo de 1892,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,3.7,746-743,
Revista Literaria. Publicación Mensual,270,"Restrepo, Vicente",Creador,NA,Colombia,"La tierra del ""Mambí""",24,Abril de 1892,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,7,747-753,
Revista Literaria. Publicación Mensual,271,"Acosta de Samper, Soledad",Creador,NA,Colombia,Correspondencia de Europa,24,Abril de 1892,No,NA,Español,NA,Prosa No ficción,Correspondencia,"Laverde Amaya, Isidoro",NA,8.5,754-762,"En la carta reseña el libro El presente y el porvenir del Catolicismo en Francia, por Pablo de Broglie."
Revista Literaria. Publicación Mensual,272,"Restrepo Tirado, Ernesto",Creador,NA,Colombia,Caza y pesca,24,Abril de 1892,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,8.5,762-770,
Revista Literaria. Publicación Mensual,273,"Uribe Ángel, Manuel",Creador,NA,Colombia,Cartas sobre Medellín,24,Abril de 1892,No,NA,Español,NA,Prosa No ficción,Carta,"Laverde Amaya, Isidoro",NA,8,771-778,
Revista Literaria. Publicación Mensual,274,Anónimo,Creador,NA,NA,Cantares,24,Abril de 1892,No,NA,Español,NA,Poesía,NA,NA,NA,1,779,
Revista Literaria. Publicación Mensual,275,"Caro, José Eusebio",Creador,NA,NA,"Buenas noches, patria mía!",24,Abril de 1892,No,NA,Español,NA,Poesía,NA,NA,NA,1.5,"780, 782",
Revista Literaria. Publicación Mensual,276,"Caro, José Eusebio",Creador,NA,NA,Adieu a la patrie,24,Abril de 1892,Sí,"Dusson, Octave",Francés,Español,Poesía,NA,NA,NA,1.5,"781, 783",
Revista Literaria. Publicación Mensual,277,Anónimo,Creador,NA,NA,Sacrificio y tetación. Cuento indio,24,Abril de 1892,No,NA,Español,NA,Prosa Ficción,Cuento,NA,NA,1,782-783,
Revista Literaria. Publicación Mensual,278,Anónimo,Creador,NA,NA,El anillo de mi mujer,24,Abril de 1892,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,3.6,784-787,
Revista Literaria. Publicación Mensual,279,Anónimo,Creador,NA,NA,Notas editoriales,24,Abril de 1892,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,3.8,787-791,Noticia de muertes de escritores; publicación de Leyendas Históricas de Venezuela; publicación en Londrés de libro de vijes sobre Colombia; publicación de artículo de viajes en periódico madrileño; aparición de nuevo periodico en Cartagena; fragmento de artículotiomado de Revista Literaria de Clarín.
Revista Literaria. Publicación Mensual,280,"Tejera, Felipe",Creador,NA,Venezuela,A María Luisa de Díaz Guerra,24,Abril de 1892,No,NA,Español,NA,Poesía,NA,NA,NA,3,791,
Revista Literaria. Publicación Mensual,281,Anónimo,Creador,NA,NA,Erratas,24,Abril de 1892,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,3,791,
Revista Literaria. Publicación Mensual,282,Anónimo,Creador,NA,NA,Noticias literarias,25,Mayo  de 1892,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,1,SD,"Noticia de muerte de escritor; publicación de liro Poetas Hispano-Americanos, entrega !!, tomo 2, México, por Lázaro María Pérez y José Rivas Groot; noticia de fuga de mulata."
Revista Literaria. Publicación Mensual,283,"Scribe, Eugène",Creador,NA,Francia,"El Doctor Capirote, o los curanderos de antaño",25,Mayo  de 1892,Sí,"Hartzembusch, Juan Eugenio",Español,Francés,Teatro,Teatro,NA,NA,22.5,1-23,
Revista Literaria. Publicación Mensual,284,"Restrepo Tirado, Ernesto",Creador,NA,Colombia,Antropofagia,25,Mayo  de 1892,No,NA,Español,NA,Prosa No ficción,Estudio histórico,NA,NA,10,23-33,
Revista Literaria. Publicación Mensual,285,"Holguín, Jorge",Creador,Maximiliano,Colombia,La bestia negra,25,Mayo  de 1892,No,NA,Español,NA,Prosa No ficción,Estudio económico,NA,NA,37.5,33-69,En las notas editoriales de este número se indica que este artículo fue tomado de El Correo Nacional
Revista Literaria. Publicación Mensual,286,"Caro, José Eusebio",Creador,NA,Colombia,En alta mar,25,Mayo  de 1892,No,NA,Español,NA,Poesía,Poesía,NA,NA,1.6,"70, 72",
Revista Literaria. Publicación Mensual,287,"Caro, José Eusebio",Creador,NA,Colombia,En Haute mer,25,Mayo  de 1892,Sí,"Dusson, Octave",Español,Francés,Poesía,Poesía,NA,NA,1.4,"71, 73",
Revista Literaria. Publicación Mensual,288,SD,Creador,NA,NA,Movimiento periodístico de Colombia en 1892,25,Mayo  de 1892,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,2,72-74,"Listado de periódicos que circulan en el país, clasificados por regiones."
Revista Literaria. Publicación Mensual,289,"Le Blond, M.",Creador,NA,NA,Bogotá en 1786. Memoria leída en la Academia de Ciencias de París,25,Mayo  de 1892,Sí,"Carrasquilla, Rafael María",Español,Francés,Prosa No ficción,Monografía científica,NA,NA,7,74-81,Relato de viaje.
Revista Literaria. Publicación Mensual,290,"Caro, Miguel Antonio",Creador,NA,Colombia,Los Yaravíes,25,Mayo  de 1892,No,NA,Español,NA,Poesía,Poesía,NA,NA,1.3,81-82,
Revista Literaria. Publicación Mensual,291,"Rivas Groot, José María",Creador,NA,Colombia,Constelaciones,25,Mayo  de 1892,No,No,Español,NA,Poesía,Poesía,NA,NA,2.3,83-85,
Revista Literaria. Publicación Mensual,292,"Puga de Losada, Amalia",Creador,NA,Perú,A la luna,25,Mayo  de 1892,No,No,Español,NA,Poesía,Poesía,NA,NA,0.4,85,
Revista Literaria. Publicación Mensual,293,"Caicedo Rojas, José",Creador,NA,Colombia,Especies extinguidas óisean tios de mi tiempo. Lo capuces,25,Mayo  de 1892,No,No,Español,NA,Prosa No ficción,NA,NA,NA,4.6,85-90,
Revista Literaria. Publicación Mensual,294,"Laverde Amaya, Isidoro",Director,NA,Colombia,D. Lázaro María Pérez. Necrología,25,Mayo  de 1892,No,NA,Español,NA,Prosa No ficción,Necrología,NA,NA,3,90-93,
Revista Literaria. Publicación Mensual,295,Anónimo,Creador,NA,NA,Notas editoriales,25,Mayo  de 1892,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.8,93-94,Noticia de publicación en Lima de La Novela Moderna de Mercedes Cabello de carbonera; Noticia de la muerte de Agripina Samper de Ancízar en París.
Revista Literaria. Publicación Mensual,296,"Taboada, Luis",Creador,NA,España,Visita de cumplimiento,25,Mayo  de 1892,No,NA,Español,NA,Prosa Ficción,Fotografía social,NA,NA,3,94-96,
Revista Literaria. Publicación Mensual,297,Anónimo,Creador,NA,NA,La exposición de 1889,25,Mayo  de 1892,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.5,SD,Reseña tomada de Monday sobre Exposición de 1889 en París.
Revista Literaria. Publicación Mensual,298,Anónimo,Creador,NA,NA,Cantares,25,Mayo  de 1892,No,NA,Español,NA,Poesía,NA,NA,NA,0.2,SD,
