Nombre de la revista,Número de la contribución,Autor de la contribución,Roles,Seudónimo / Abreviatura del nombre,País de origen,Título de la contribución,Número del fascículo,Fecha de publicación,Traducción,Traductor,Lengua en la que aparece en la revista,Lengua original [si es traducción],Tipo de contribución [Género según investigador],Tipo de contribución según la revista,Dedicatoria,Obras reseñadas [solo se indica para el caso de las reseñas],Cantidad de páginas,Paginación,Comentarios
Revista Alas,18,"Blanco, Ignacio",Creador,NA,Colombia,HORARIO,5,Mayo 27 de 1933,No,NA,NA,NA,Prosa Ficción,Original para «Alas»,NA,NA,0.5,NA,NA
Revista Alas,19,Anónimo,Creador,NA,NA,NA,5,Mayo 27 de 1933,No,NA,NA,NA,Publicidad,NA,NA,NA,0.5,NA,NA
Revista Alas,20,Anónimo,Creador,NA,NA,PACHECO,5,Mayo 27 de 1933,No,NA,NA,NA,Prosa Ficción,Los grandes ironistas,NA,NA,0.5,11,"Debido a que indica la fecha y lugar ""París, Septiembre"" se cree que es una traducción; sin embargo, como no se encuentra la página 38 en la cual continúa no se sabe el nombre del autor ni la procedencia del texto. "
Revista Alas,21,Anónimo,Creador,NA,NA,NA,5,Mayo 27 de 1933,No,NA,NA,NA,Publicidad,NA,NA,NA,0.2,11,NA
Revista Alas,22,Anónimo,Creador,NA,NA,NA,5,Mayo 27 de 1933,No,NA,NA,NA,Publicidad,NA,NA,NA,0.5,12,NA
Revista Alas,23,"Echeverri Peláez, Alfonso",Creador,NA,Colombia,NOTAS DEPORTIVAS,5,Mayo 27 de 1933,No,NA,NA,NA,Prosa No ficción,NA,NA,NA,0.5,13,A diferencia de las anteriores no está dividida por subtítulos.
Revista Alas,24,Anónimo,Ilustrador,NA,NA,NA,5,Mayo 27 de 1933,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,13,No se menciona el nombre del fotográfo.
Revista Alas,25,Anónimo,Creador,NA,NA,MAURICE CHEVALIER,5,,No,NA,NA,NA,Publicidad,NA,NA,NA,0.2,13,Nota de la fotografía.
Revista Alas,26,"Level, Maurice",Creador,NA,Francia,EL PASAJERO,5,Mayo 27 de 1933,Sí,NA,Español,Francés,Prosa Ficción,Cuento extranjero,NA,NA,1.7,"14, 15",No hay mención del traductor.
Revista Alas,27,Anónimo,Creador,NA,NA,NA,5,Mayo 27 de 1933,No,NA,NA,NA,Publicidad,NA,NA,NA,0.3,15,NA
Revista Alas,28,"Uribe, Joaquín Antonio",Creador,NA,Colombia,ODISEA DEL CAFÉ,5,Mayo 27 de 1933,No,NA,NA,NA,Prosa No ficción,Inédito para  «Alas»,NA,NA,0.9,16,Continuación de una entrega anterior.
Revista Alas,29,"Paiba, Balbino",Creador,"Paiba, Balbino",Colombia,"Juicio crítico sobre ""Don Mirócletes"" ",5,Mayo 27 de 1933,No,NA,NA,NA,Prosa No ficción,Original para «Alas»,NA,NA,1.2,"17, 18","Esta crítica mordaz hacia la obra de Fernando Gonzalez hace refererencia a escritores o personalidades como Enrique Beyle, Mussolini, Paul Valery, Romulo Gallegos con el fin de ridiculizarlo."
Revista Alas,30,"Restrepo Jaramillo, José",Creador,"Restrepo Jaramillo, J.",Colombia,EL MISIONERO,5,Mayo 27 de 1933,No,NA,NA,NA,Prosa No ficción,Original para «Alas»,NA,NA,1.1,"18, 19, 20",Una crónica de viaje al Caribe: de Maracaibo a Curazao. 
Revista Alas,31,Anónimo,Creador,NA,Colombia,NOTA DE LA DIRECCIÓN,5,Mayo 27 de 1933,No,NA,NA,NA,Prosa No ficción,NA,NA,NA,0.3,18,Nota de la dirección sobre la recepción del trabajo de Balbino Paiba. En este pequeño texto la revista toma una posición negativa sobre la obra de Fernando González y anuncia desde la propia voz de este enigmático crítico que en futuras entregas hablará sobre la obra de otros escritores antioqueños.
Revista Alas,32,"Castro, Alfonso",Creador,NA,Colombia,El poema de las yerbas humildes,5,Mayo 27 de 1933,No,NA,NA,NA,Poesía,Original para «Alas»,NA,NA,0.8,19,NA
Revista Alas,33,Anónimo,Creador,NA,NA,Imposible producir algo mejor para,5,Mayo 27 de 1933,No,NA,NA,NA,Publicidad,NA,NA,NA,0.4,20,NA
Revista Alas,34,Anónimo,Creador,NA,NA,CABIROL,5,Mayo 27 de 1933,No,NA,NA,NA,Publicidad,NA,NA,NA,1,NA,Publicidad con ilustración de mujer.
Revista Alas,35,"Mendía, Ciro",Creador,NA,Colombia,Canción del mar sin Vestamor,5,Mayo 27 de 1933,No,NA,NA,NA,Poesía,Inédito para  «Alas»,NA,NA,0.5,NA,El poema tiene un buen diseño gráfico.
Revista Alas,36,Anónimo,Ilustrador,NA,NA,NA,5,Mayo 27 de 1933,No,NA,NA,NA,Imagen,Inédito para  «Alas»,NA,NA,0.1,NA,Ilustración del poeta. No sale la firma del artista.
Revista Alas,37,"Mendía, Ciro",Creador,NA,Colombia,NA,5,Mayo 27 de 1933,No,NA,NA,NA,Imagen,Inédito para  «Alas»,NA,NA,0.1,NA,Firma a mano del poeta.
Revista Alas,38,"Blomberg, Héctor Pedro",Creador,"Blomberg, H. P.",Argentina,Marinero,5,Mayo 27 de 1933,No,NA,NA,NA,Poesía,NA,NA,NA,0.3,NA,No se menciona la procedencia del autor como tampoco la antología de donde se saca el poema. Encontré el nombre completo del autor en esta página: http://www.revisionistas.com.ar/?p=21501
Revista Alas,39,"Obando Cardona, Jorge",Ilustrador,J. Obando C.,Colombia,NA,5,Mayo 27 de 1933,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,NA,Fotografía de una señorita (Créditos J. Obando C.). Se saca el nombre de: https://www.eafit.edu.co/agencia-noticias/historico-noticias/2011/septiembre/Paginas/obando-el-fotografo-de-las-multitudes.aspx
Revista Alas,40,Anónimo,Creador,NA,NA,EL DÍA DE LA MADRE,5,Mayo 27 de 1933,No,NA,NA,NA,Prosa No ficción,NA,NA,NA,0.2,"NA, NA",Contextualización de las imágenes que han sido sacadas del cementerio San Pedro y otros espacios de la ciudad que están distribuidas en dos hojas sin numeración.
Revista Alas,41,"Obando Cardona, Jorge",Ilustrador,J. Obando C.,NA,«El Angel del silencio»,5,Mayo 27 de 1933,No,NA,NA,NA,Imagen,NA,NA,NA,0.2,NA,NA
Revista Alas,42,"Obando Cardona, Jorge",Creador,J. Obando C.,Colombia,NA,5,Mayo 27 de 1933,No,NA,NA,NA,Prosa No ficción,NA,NA,NA,0.1,NA,Comentario: fotografía de un monumento en el cementerio San Pedro.
Revista Alas,43,"Obando Cardona, Jorge",Ilustrador,J. Obando C.,Colombia,«El Pastor Jesús»,5,Mayo 27 de 1933,No,NA,NA,NA,Imagen,NA,NA,NA,0.2,NA,Fotografía de la pieza del escultor Carvajal en el cementerio San Pedro.
Revista Alas,44,"Obando Cardona, Jorge",Creador,J. Obando C.,Colombia,NA,5,Mayo 27 de 1933,No,NA,NA,NA,Prosa No ficción,NA,NA,NA,0.1,NA,Descripción.
Revista Alas,45,"Obando Cardona, Jorge",Ilustrador,J. Obando C.,Colombia,NA,5,Mayo 27 de 1933,No,NA,NA,NA,Imagen,NA,NA,NA,0.1,NA,Foto de la tumba de Jorge Isaacs.
Revista Alas,46,"Obando Cardona, Jorge",Creador,J. Obando C.,Colombia,NA,5,Mayo 27 de 1933,No,NA,NA,NA,Prosa No ficción,NA,NA,NA,0.1,"NA, NA",Descripción.
Revista Alas,47,"Obando Cardona, Jorge",Ilustrador,J. Obando C.,Colombia,NA,5,Mayo 27 de 1933,No,NA,NA,NA,Imagen,NA,NA,NA,0.1,"NA, NA",Fotografía de dos representantes al concejo de Bogotá que visitaron Parque de Berrio.
Revista Alas,48,"Obando Cardona, Jorge",Creador,J. Obando C.,Colombia,NA,5,Mayo 27 de 1933,No,NA,NA,NA,Prosa No ficción,NA,NA,NA,0.2,NA,Descripción.
Revista Alas,49,"Obando Cardona, Jorge",Ilustrador,J. Obando C.,Colombia,NA,5,Mayo 27 de 1933,No,NA,NA,NA,Imagen,NA,NA,NA,0.1,NA,Fotografía de la tumba del doctor Pedro J. Berrio.
Revista Alas,50,"Obando Cardona, Jorge",Creador,J. Obando C.,Colombia,NA,5,Mayo 27 de 1933,No,NA,NA,NA,Prosa No ficción,NA,NA,NA,0.1,NA,Descripción.
Revista Alas,51,"Obando Cardona, Jorge",Ilustrador,J. Obando C.,Colombia,NA,5,Mayo 27 de 1933,No,NA,NA,NA,Imagen,NA,NA,NA,0.1,NA,Fotografía de mausoleo familiar.
Revista Alas,52,"Obando Cardona, Jorge",Creador,J. Obando C.,Colombia,NA,5,Mayo 27 de 1933,No,NA,NA,NA,Prosa No ficción,NA,NA,NA,0.1,NA,Descripción.
Revista Alas,53,"Obando Cardona, Jorge",Ilustrador,J. Obando C.,Colombia,NA,5,Mayo 27 de 1933,No,NA,NA,NA,Imagen,NA,NA,NA,0.1,NA,Fotografía de una misa.
Revista Alas,54,"Obando Cardona, Jorge",Creador,J. Obando C.,Colombia,NA,5,Mayo 27 de 1933,No,NA,NA,NA,Prosa No ficción,NA,NA,NA,0.1,NA,Descripción.
Revista Alas,55,"Longas, Horacio",Ilustrador,Maestro Longas,Colombia,NA,5,Mayo 27 de 1933,No,NA,NA,NA,Imagen,La Caricatura,NA,NA,0.2,NA,Caricatura de L. E. Vieco. (Izquierda)
Revista Alas,56,Anónimo,Creador,NA,Colombia,NA,5,Mayo 27 de 1933,No,NA,NA,NA,Prosa No ficción,La Caricatura,NA,NA,0.1,NA,Descripción.
Revista Alas,57,Anónimo,Ilustrador,L. Matiz P.,Colombia,NA,5,Mayo 27 de 1933,No,NA,NA,NA,Imagen,La Caricatura,NA,NA,0.2,NA,Caricatura de Horacio Longas.
Revista Alas,58,Anónimo,Creador,NA,Colombia,NA,5,Mayo 27 de 1933,No,NA,NA,NA,Prosa No ficción,La Caricatura,NA,NA,0.1,NA,En esta descripción se dice el nombre completo de Horacio Longas.
Revista Alas,59,"Vélez, Eladio",Ilustrador,NA,Colombia,NA,5,Mayo 27 de 1933,No,NA,NA,NA,Imagen,De nuestros pintores,NA,NA,0.3,NA,Pintura.
Revista Alas,60,Anónimo,Creador,NA,Colombia,NA,5,Mayo 27 de 1933,No,NA,NA,NA,Prosa No ficción,De nuestros pintores,NA,NA,0.1,NA,Descripción: retrato del poeta Amórtegui hecho por el pintor antioqueño Eladio Vélez en París.
Revista Alas,61,"Greiff, León de",Creador,NA,Colombia,VIEJO SONETO,5,Mayo 27 de 1933,No,NA,NA,NA,Poesía,Inédito,NA,NA,0.3,NA,"La autoría se atribuye a la firma a mano del poeta. Se cree que se trata de León de Greiff porque este poema coincide con ""Vieja romanza"" de este autor. Fuente: http://amediavoz.com/greiff.htm"
Revista Alas,62,Anónimo,Ilustrador,NA,NA,NA,5,Mayo 27 de 1933,No,NA,NA,NA,Imagen,NA,NA,NA,0.1,NA,Ilustración del poeta. No sale la firma del artista.
Revista Alas,63,Anónimo,Creador,NA,NA,MOSAICOS MEDELLIN,5,Mayo 27 de 1933,No,NA,NA,NA,Publicidad,NA,NA,NA,0.5,NA,Publicidad con ilustraciones.
Revista Alas,64,Anónimo,Ilustrador,NA,NA,NA,5,Mayo 27 de 1933,No,NA,NA,NA,Imagen,NA,NA,NA,0.4,NA,Fotografía del rey Cristían de Dinamarca. No se menciona el nombre del fotógrafo.
Revista Alas,65,Anónimo,Creador,NA,NA,NA,5,Mayo 27 de 1933,No,NA,NA,NA,Prosa No ficción,NA,NA,NA,0.1,NA,Descripción o pie de foto.
Revista Alas,66,"Garrido, Pablo",Creador,NA,Chile,El ritmo Afro-cubano invade a París,5,Mayo 27 de 1933,No,NA,NA,NA,Prosa No ficción,NA,NA,NA,1.1,"29, 45",Es un reporte de la influencia afrocaribeña en la vida cultural francesa a principios del siglo XX. Se mencionan nombres de agrupaciones y temas. Transferencia cultural. Fuente usada para caracterizar al autor: https://www.memoriachilena.gob.cl/602/w3-article-93558.html
Revista Alas,67," Covarrubias, Miguel",Ilustrador,NA,NA,NA,5,Mayo 27 de 1933,No,NA,NA,NA,Imagen,NA,NA,NA,0.1,29,"Se trata de la pintura ""Poner, como si dijeramos en el espejo delante de la naturaleza"" (1929) del pintor Miguel Covarrubias. No hay una ficha técnica de esta imagen. Esta información se sacó del libro página 35."
Revista Alas,68,Anónimo,Creador,NA,NA,BANCOS DE GRAN LUJO,5,Mayo 27 de 1933,No,NA,NA,NA,Publicidad,NA,NA,NA,0.2,29,NA
Revista Alas,69,Anónimo,Creador,NA,NA,NA,5,Mayo 27 de 1933,No,NA,NA,NA,Publicidad,NA,NA,NA,0.1,29,NA
Revista Alas,70,"Rilke, Rainer María",Creador,NA,República Checa ,NA,5,Mayo 27 de 1933,Sí,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.5,32,"No se tiene el título del texto porque este está incompleto debido a que se perdieron las páginas 30 y 31 de la revista. Sin embargo, debido a este fragmento final y la firma del autor se cree que es el cuento ""El que escuchaba a las piedras"" en Historias del buen Dios."
Revista Alas,71,Anónimo,Creador,NA,NA,NA,5,Mayo 27 de 1933,No,NA,NA,NA,Publicidad,NA,NA,NA,0.4,32,Publicidad con ilustración de mujer.
Revista Alas,72,Anónimo,Creador,NA,NA,NA,5,Mayo 27 de 1933,No,NA,NA,NA,Publicidad,NA,NA,NA,0.1,32,NA
Revista Alas,73,Cesar Bunster,Creador,NA,Chile,De vagabundo a novelista célebre,5,Mayo 27 de 1933,No,NA,NA,NA,Prosa No ficción,Escritores rusos,NA,NA,1.4,33,Un artículo sobre el escritor y político ruso Máximo Gorki.
Revista Alas,74,Anónimo,Creador,NA,NA,NA,5,Mayo 27 de 1933,No,NA,NA,NA,Publicidad,NA,NA,NA,0.3,33,NA
Revista Alas,75,"Darío, Rubén",Creador,NA,Nicaragua,A UNA BOGOTANA,5,Mayo 27 de 1933,No,NA,NA,NA,Prosa No ficción,NA,NA,NA,0.7,34,No se menciona de donde se extra el fragmento.
Revista Alas,76,Anónimo,Creador,NA,NA,NA,5,Mayo 27 de 1933,No,NA,NA,NA,Publicidad,NA,NA,NA,0.3,34,Publicidad con ilustración de mujer.
Revista Alas,77,"Tejada, Luis",Creador,NA,Colombia,El Convaleciente,5,Mayo 27 de 1933,No,NA,NA,NA,Prosa No ficción,Gotas de tinta,NA,NA,1,35,NA
Revista Alas,78,Anónimo,Creador,NA,NA,La Tisis,5,Mayo 27 de 1933,No,NA,NA,NA,Publicidad,NA,NA,NA,0.3,36,NA
Revista Alas,79,Anónimo,Creador,NA,NA,CONCURSO,5,Mayo 27 de 1933,No,NA,NA,NA,Publicidad,NA,NA,NA,0.2,38,NA
Revista Alas,80,"Zuluaga y Gutiérrez, Alfredo",Creador,A. Zuluaga y Gutiérrez,Colombia,Bajo el signo del niño,5,Mayo 27 de 1933,No,NA,NA,NA,Prosa No ficción,Para «Alas»,NA,NA,0.8,40,"Errata: ""q"". Se menciona a un presidente de los Estados Unidos."
Revista Alas,81,Anónimo,Creador,NA,NA,BELLEZA !! ELEGANCIA !! DISTINCIÓN !!,5,Mayo 27 de 1933,No,NA,NA,NA,Publicidad,NA,NA,NA,0.2,40,NA
Revista Alas,82,Anónimo,Creador,NA,NA,NA,5,Mayo 27 de 1933,No,NA,NA,NA,Publicidad,NA,NA,NA,0.3,41,NA
Revista Alas,83,Anónimo,Creador,NA,NA,NA,5,Mayo 27 de 1933,No,NA,NA,NA,Publicidad,NA,NA,NA,0.4,42,Publicidad con ilustración de mujer.
Revista Alas,84,"Garrido, Gilberto",Creador,NA,Colombia,El tránsito,5,Mayo 27 de 1933,No,NA,NA,NA,Poesía,Inéditos,NA,NA,0.4,43,NA
Revista Alas,85,"Osorio, Miguel Ángel",Creador,Porfirio Barba Jacob,Colombia,Estancias,5,Mayo 27 de 1933,No,NA,NA,NA,Poesía,NA,NA,NA,0.2,43,NA
Revista Alas,86,Anónimo,Creador,NA,NA,TALLER EDITORIAL,5,Mayo 27 de 1933,No,NA,NA,NA,Publicidad,NA,NA,NA,0.1,44,Publicidad del Taller editorial Helios.
Revista Alas,87,Anónimo,Creador,NA,NA,NA,5,Mayo 27 de 1933,No,NA,NA,NA,Publicidad,NA,NA,NA,0.1,45,NA
Revista Alas,88,Anónimo,Creador,NA,NA,NA,5,Mayo 27 de 1933,No,NA,NA,NA,Publicidad,NA,NA,NA,0.1,45,NA
Revista Alas,89,Anónimo,Creador,NA,NA,NA,5,Mayo 27 de 1933,No,NA,NA,NA,Publicidad,NA,NA,NA,0.2,45,NA
Revista Alas,90,"Unamuno, Miguel de",Creador,NA,España,Meditaciones breves,5,Mayo 27 de 1933,No,NA,NA,NA,Prosa No ficción,NA,NA,NA,0.5,46,Publicación de un autor español.
Revista Alas,91,Anónimo,Creador,NA,NA,NA,5,Mayo 27 de 1933,No,NA,NA,NA,Publicidad,NA,NA,NA,0.1,46,NA
Revista Alas,92,Anónimo,Creador,NA,NA,NA,5,Mayo 27 de 1933,No,NA,NA,NA,Publicidad,NA,NA,NA,0.1,46,NA
Revista Alas,93,Anónimo,Creador,NA,NA,NA,5,Mayo 27 de 1933,No,NA,NA,NA,Publicidad,NA,NA,NA,0.3,46,NA
Revista Alas,1,"Posada, José",Ilustrador,NA,Colombia,NA,4,Mayo 13 de 1933,No,NA,NA,NA,Imagen,Especial para «Alas»,NA,NA,0.3,NA,Portada de la revista. Impresión en tonos morados.
Revista Alas,2,Anónimo,Creador,NA,NA,NAVIERA COLOMBIANA,4,Mayo 13 de 1933,No,NA,NA,NA,Publicidad,NA,NA,NA,1,NA,NA
Revista Alas,3,"Gómez Carrillo, Enrique",Creador,E. Gómez Carrillo,Guatemala,El supremo Abandono,4,Mayo 13 de 1933,No,NA,NA,NA,Prosa No ficción,NA,NA,NA,0.5,NA,NA
Revista Alas,4,Anónimo,Creador,NA,NA,Fabrica de Bello,4,Mayo 13 de 1933,No,NA,NA,NA,Publicidad,NA,NA,NA,0.5,NA,NA
Revista Alas,5,Anónimo,Creador,NA,NA,No soy fumadora pero…,4,Mayo 13 de 1933,No,NA,NA,NA,Publicidad,NA,NA,NA,1,NA,NA
Revista Alas,6,Anónimo,Creador,J. Muñoz Cano ,NA,Las nuevas corrientes políticas,4,Mayo 13 de 1933,No,NA,NA,NA,Prosa No ficción,Original para «Alas»,NA,NA,0.7,"NA, 8","Se retoman ideas de la Revolución Francesa se hace referencia a la última familia imperial rusa como también a los discursos marxistas, imperialistas y facistas en Europa"
Revista Alas,7,Anónimo,Ilustrador,NA,NA,NA,4,Mayo 13 de 1933,No,NA,NA,NA,Imagen,NA,NA,NA,0.1,NA,NA
Revista Alas,8,Anónimo,Creador,NA,NA,NA,4,Mayo 13 de 1933,No,NA,NA,NA,Publicidad,NA,NA,NA,0.2,NA,NA
Revista Alas,9,"Latorre Mendoza, Luis",Creador,NA,Colombia,Don cecilio F. De Marroquin,4,Mayo 13 de 1933,No,NA,NA,NA,Prosa No ficción,Especial para «Alas»,NA,NA,1.2,"8, 9",Proporciona información sobre la existencia de la Imprenta Editorial (Librería Pérez).
Revista Alas,10,"Eastman, Maria",Creador,NA,Colombia,La suave traición,4,Mayo 13 de 1933,No,NA,NA,NA,Prosa No ficción,Inédito,NA,NA,0.4,9,NA
Revista Alas,11,Anónimo,Creador,Elzear,NA,Una poeta Diplomática,4,Mayo 13 de 1933,No,NA,NA,NA,Prosa No ficción,NA,NA,NA,0.6,10,"El rastreo del autor no ha dado frutos, dejo la siguiente fuente porque ha sido la única que me ha arrojado información https://autores.uy/autor/7135"
Revista Alas,12,Anónimo,Creador,NA,NA,NA,4,Mayo 13 de 1933,No,NA,NA,NA,Publicidad,NA,NA,NA,0.2,10,No se encontró al ilustrador.
Revista Alas,13,Anónimo,Ilustrador,C. Pérez M,NA,NA,4,Mayo 13 de 1933,No,NA,NA,NA,Imagen,Dibujo especial de C. Pérez M,NA,NA,0.2,10,NA
Revista Alas,14,"Acremant, Albert",Creador,NA,Francia,Una Obra Maestra,4,Mayo 13 de 1933,Sí,NA,NA,NA,Prosa Ficción,Cuento extranjero,NA,NA,1.2,"11, 12",No aparece el nombre del traductor y tampoco la procedencia del cuento.
Revista Alas,15,Anónimo,Creador,NA,NA,NA,4,Mayo 13 de 1933,No,NA,NA,NA,Publicidad,NA,NA,NA,0.3,11,NA
Revista Alas,16,Anónimo,Creador,NA,NA,NA,4,Mayo 13 de 1933,No,NA,NA,NA,Publicidad,NA,NA,NA,0.2,12,NA
Revista Alas,17,Anónimo,Creador,NA,NA,Sastrería y Almacén de Paños Rafael Arango R.,4,Mayo 13 de 1933,No,NA,NA,NA,Publicidad,NA,NA,NA,0.1,12,NA
Revista Alas,18,Anónimo,Creador,NA,NA,HOTEL PALATINO,4,Mayo 13 de 1933,No,NA,NA,NA,Publicidad,NA,NA,NA,0.2,12,NA
Revista Alas,19,Anónimo,Ilustrador,NA,NA,NA,4,Mayo 13 de 1933,No,NA,NA,NA,Imagen,NA,NA,NA,0.4,13,NA
Revista Alas,20,"Torres Durán, Carlos",Creador,NA,Colombia,La cita…,4,Mayo 13 de 1933,No,NA,NA,NA,Prosa No ficción,NA,NA,NA,0.2,13,No se menciona al nombre del ilustrador.
Revista Alas,21,Anónimo,Creador,NA,NA,La unión musical,4,Mayo 13 de 1933,No,NA,NA,NA,Prosa No ficción,NA,NA,NA,0.2,13,"Se le reconoce al Maestro Rotondo su capacidad de dirigir las obras Saint-Sàens, Grieg, Borodin, Ponchielli, Rossini y otros."
Revista Alas,22,Anónimo,Creador,NA,NA,Paños para abrigo,4,Mayo 13 de 1933,No,NA,NA,NA,Publicidad,NA,NA,NA,0.2,13,NA
Revista Alas,23,Anónimo,Creador,NA,NA,Más conceptos,4,Mayo 13 de 1933,No,NA,NA,NA,Prosa No ficción,NA,NA,NA,0.3,14,NA
Revista Alas,24,Anónimo,Creador,Almafuerte,NA,La moral moderna,4,Mayo 13 de 1933,No,NA,NA,NA,Prosa No ficción,NA,NA,NA,0.2,14,NA
Revista Alas,25,"González, Pelayo",Creador,NA,NA,NA,4,Mayo 13 de 1933,No,NA,NA,NA,Prosa No ficción,NA,NA,NA,0.1,14,NA
Revista Alas,26,Anónimo,Creador,NA,NA,Electricidad barata,4,Mayo 13 de 1933,No,NA,NA,NA,Publicidad,NA,NA,NA,0.5,14,NA
Revista Alas,27,"Banchs, Enrique",Creador,NA,Argentina,Sobre la mar azul,4,Mayo 13 de 1933,No,NA,NA,NA,Poesía,NA,NA,NA,0.4,15,"Esta entrada maneja un tipo de papel diferente al resto, sin embargo, numera la página algo atípico de la revista. No se menciona la nacionalidad ni la procedencia del texto. El poema es muy corto y se distribuye en toda la página."
Revista Alas,28,"Botero Saldarriaga, Roberto",Creador,Zoilo Expedito,Colombia,Sangre conquistadora,4,Mayo 13 de 1933,No,NA,NA,NA,Prosa Ficción,Cuento antioqueño,NA,NA,2.3,"16, 17, 28",NA
Revista Alas,29,"Marín, Abel",Creador,NA,Colombia,Flor de María,4,Mayo 13 de 1933,No,NA,NA,NA,Prosa Ficción,Cuento de mayo,NA,NA,0.7,18,NA
Revista Alas,30,Anónimo,Creador,NA,NA,Ovomaltina,4,Mayo 13 de 1933,No,NA,NA,NA,Publicidad,NA,NA,NA,0.3,18,NA
Revista Alas,31,"Yepes Morales, Jesús",Creador,J  Yepes Morales,Colombia,Oriente,4,Mayo 13 de 1933,No,NA,NA,NA,Poesía,Inéditos para «Alas»,NA,NA,0.4,NA,NA
Revista Alas,32,Anónimo,Ilustrador,NA,NA,NA,4,Mayo 13 de 1933,No,NA,NA,NA,Imagen,Damas medellinenses,NA,NA,0.2,NA,Sta. Lucía Jaramillo.
Revista Alas,33,Anónimo,Ilustrador,NA,NA,NA,4,Mayo 13 de 1933,No,NA,NA,NA,Imagen,Damas medellinenses,NA,NA,0.2,NA,Sta. Berta Botero.
Revista Alas,34,Anónimo,Ilustrador,NA,NA,NA,4,Mayo 13 de 1933,No,NA,NA,NA,Imagen,Damas medellinenses,NA,NA,0.3,NA,Sta. Teresa Restrepo Loor.
Revista Alas,35,Anónimo,Ilustrador,NA,NA,NA,4,Mayo 13 de 1933,No,NA,NA,NA,Imagen,Damas medellinenses,NA,NA,0.3,NA,Sta. Eugenia Palacio C.
Revista Alas,36,Anónimo,Ilustrador,NA,NA,NA,4,Mayo 13 de 1933,No,NA,NA,NA,Imagen,Notas gráficas extranjeras,NA,NA,0.3,NA,NA
Revista Alas,37,Anónimo,Creador,NA,NA,Digno émulo del Príncipe de Gales,4,Mayo 13 de 1933,No,NA,NA,NA,Prosa No ficción,Notas gráficas extranjeras,NA,NA,0.1,NA,NA
Revista Alas,38,Anónimo,Ilustrador,NA,NA,NA,4,Mayo 13 de 1933,No,NA,NA,NA,Imagen,Notas gráficas extranjeras,NA,NA,0.2,NA,NA
Revista Alas,39,Anónimo,Creador,NA,NA,NA,4,Mayo 13 de 1933,No,NA,NA,NA,Prosa No ficción,Notas gráficas extranjeras,NA,NA,0.1,NA,NA
Revista Alas,40,Anónimo,Ilustrador,NA,NA,NA,4,Mayo 13 de 1933,No,NA,NA,NA,Imagen,Notas gráficas extranjeras,NA,NA,0.2,NA,NA
Revista Alas,41,Anónimo,Creador,NA,NA,NA,4,Mayo 13 de 1933,No,NA,NA,NA,Prosa No ficción,Notas gráficas extranjeras,NA,NA,0.1,NA,NA
Revista Alas,42,Anónimo,Ilustrador,NA,NA,NA,4,Mayo 13 de 1933,No,NA,NA,NA,Imagen,Notas gráficas extranjeras,NA,NA,0.4,NA,NA
Revista Alas,43,Anónimo,Creador,NA,NA,Una espía china y sus cómplices,4,Mayo 13 de 1933,No,NA,NA,NA,Prosa No ficción,Notas gráficas extranjeras,NA,NA,0.1,NA,NA
Revista Alas,44,Anónimo,Ilustrador,NA,NA,NA,4,Mayo 13 de 1933,No,NA,NA,NA,Imagen,Notas gráficas extranjeras,NA,NA,0.2,NA,NA
Revista Alas,45,Anónimo,Creador,NA,NA,Los perros de la casa blanca,4,Mayo 13 de 1933,No,NA,NA,NA,Prosa No ficción,Notas gráficas extranjeras,NA,NA,0.1,NA,NA
Revista Alas,46,Anónimo,Ilustrador,NA,NA,NA,4,Mayo 13 de 1933,No,NA,NA,NA,Imagen,Notas gráficas extranjeras,NA,NA,0.1,NA,NA
Revista Alas,47,Anónimo,Creador,NA,NA,Tesorera,4,Mayo 13 de 1933,No,NA,NA,NA,Prosa No ficción,Notas gráficas extranjeras,NA,NA,0.1,NA,NA
Revista Alas,48,Anónimo,Ilustrador,NA,NA,NA,4,Mayo 13 de 1933,No,NA,NA,NA,Imagen,NA,NA,NA,0.4,NA,NA
Revista Alas,49,Anónimo,Creador,NA,NA,NA,4,Mayo 13 de 1933,No,NA,NA,NA,Prosa No ficción,NA,NA,NA,0.1,NA,NA
Revista Alas,50,Anónimo,Creador,NA,NA,NA,4,Mayo 13 de 1933,No,NA,NA,NA,Publicidad,NA,NA,NA,0.5,NA,NA
Revista Alas,51,Anónimo,Ilustrador,NA,NA,NA,4,Mayo 13 de 1933,No,NA,NA,NA,Imagen,NA,NA,NA,0.4,NA,NA
Revista Alas,52,Anónimo,Creador,NA,NA,Arriba: Frederic March,4,Mayo 13 de 1933,No,NA,NA,NA,Prosa No ficción,NA,NA,NA,0.1,NA,NA
Revista Alas,53,Anónimo,Ilustrador,NA,NA,NA,4,Mayo 13 de 1933,No,NA,NA,NA,Imagen,NA,NA,NA,0.2,NA,NA
Revista Alas,54,Anónimo,Creador,NA,NA,Izquierda: Greta Garbo,4,Mayo 13 de 1933,No,NA,NA,NA,Prosa No ficción,NA,NA,NA,0.1,NA,NA
Revista Alas,55,Anónimo,Ilustrador,NA,NA,NA,4,Mayo 13 de 1933,No,NA,NA,NA,Imagen,NA,NA,NA,0.1,NA,NA
