Nombre de la revista,Número de la contribución,Autor de la contribución,Roles,Seudónimo / Abreviatura del nombre,País de origen,Título de la contribución,Número del fascículo,Fecha de publicación,Traducción,Traductor,Lengua en la que aparece en la revista,Lengua original [si es traducción],Tipo de contribución [Género según investigador],Tipo de contribución según la revista,Dedicatoria,Obras reseñadas [solo se indica para el caso de las reseñas],Cantidad de páginas,Paginación,Comentarios
Alpha,267,"Jaramillo, Bernardo",Creador,NA,Colombia,Balsero,28,Abril de 1908,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,1,151,NA
Alpha,268,"Restrepo, Carlos E",Creador,NA,Colombia,Para la Justicia y por la Ley,28,Abril de 1908,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,1.5,152-153,NA
Alpha,269,"Restrepo, Antonio José",Creador,NA,Colombia,Sr.Dr. Carlos E. Restrepo,28,Abril de 1908,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,1,153-154,NA
Alpha,270,"Hernández Catá, Alfonso",Crítico,NA,España,Ramón del Valle Inclán,28,Abril de 1908,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,3.4,154-158,Transferencia: crítico extranjero
Alpha,271,"Restrepo, Saturnino",Crítico,S.R.,Colombia,Portugal,28,Abril de 1908,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,1.6,158-160,NA
Alpha,272,Anónimo,Creador,NA,NA,Prolongación de la vida,28,Abril de 1908,No,NA,Español,NA,Prosa No ficción,Extractos,NA,NA,3,160-164,NA
Alpha,273,Anónimo,Creador,NA,NA,Un nuevo evangelio,28,Abril de 1908,No,NA,Español,NA,Prosa No ficción,Extractos,NA,NA,1.5,164-165,NA
Alpha,274,"Gómez Carrillo, Enrique",Creador,NA,Guatemala,E. Pardo Bazán en París,28,Abril de 1908,Sí,R.T.,Español,Francés,Prosa No ficción,Extractos,NA,NA,2,166-168,"Transferencia: traducción. Traducido del Mercure de France, para Alpha por R.T.)"
Alpha,275,"Eastman, Tomás O",Creador,NA,Colombia,Estudios de fonética,29,Mayo de 1908,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,14.5,169-184,NA
Alpha,276,"Jaramillo, Bernardo",Creador,NA,Colombia,En la quietud del crepúsculo,29,Mayo de 1908,No,NA,Español,NA,Poesía,NA,NA,NA,1,185,NA
Alpha,277,"De Gourmont, Remy",Creador,NA,Francia,Phocas,29,Mayo de 1908,Sí,NA,Español,Francés,Prosa Ficción,NA,NA,NA,5,186-191,Transferencia: Traducción para Alpha
Alpha,278,"Cano, Gabriel",Creador,NA,Colombia,Diálogos  ,29,Mayo de 1908,No,NA,Español,NA,Poesía,NA,NA,NA,1,192,NA
Alpha,279,"Benavente, Jacinto",Creador,NA,España,La sonrisa de Giocconda,29,Mayo de 1908,No,NA,Español,NA,Teatro,NA,NA,NA,9,193-202,NA
Alpha,280,"Restrepo, Saturnino",Crítico,NA,Colombia,El arte de ignorar,29,Mayo de 1908,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,2.5,203-206,NA
Alpha,281,"Barzini, Luigi",Creador,NA,Italia,De Pekin a París,29,Mayo de 1908,Sí,NA,Español,Italiano (posiblemente del inglés por la nota al pie. Tengo que verificar),Prosa Ficción,Extractos,NA,NA,2,206-208,"Transferencia: traducci+on. Nota al pie: PEKIN TO PARIS. An account of Prince Bourghese, Journes across two continents in a motor-car- By Luigi Barzini.Tomado de  (BRETANOS BOOK CHAT) "
Alpha,282,"Eastman, Tomás O",Creador,NA,Colombia,Estudios de fonética,30,Junio de 1908,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,14.5,209-225,NA
Alpha,283,"Marquina, Eduardo",Creador,NA,España,Votos floridos,30,Junio de 1908,No,NA,Español,NA,Poesía,NA,NA,NA,1,226,Transferencia: obra de autor extranjero
Alpha,284,"Vélez, Victoriano",Creador,NA,Colombia,Maestro-Jacinto,30,Junio de 1908,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,2,227-229,NA
Alpha,285,"De Creta, Ruy",Creador,NA,NA,Almas,30,Junio de 1908,No,NA,Español,NA,Poesía,NA,Alpha,NA,1,230,NA
Alpha,286,"Loti, Pierre",Creador,NA,Francia,"Vieja barca, viejo batelero",30,Junio de 1908,Sí,"Pardo, León",Español,Francés,Prosa Ficción,NA,NA,NA,1,231,Transferencia: traducción. En el índice dice que el autor es pardo Léon
Alpha,287,"Kipling, Rudyard",Creador,NA,Inglaterra,De caza…,30,Junio de 1908,Sí,NA,Español,Inglés,Prosa Ficción,Cuento,NA,NA,8,232-240,Transferencia: traducción. Epígrafe en Inglés. La colección de donde se ha tomado este cuento se llama Plain tales fron the hill.-Cuentos sencillos de la Montaña- porque casi todos pasan eb ka región montañosa al N. de la India.
Alpha,288,"Restrepo, Saturnino",Creador,NA,Colombia,Asuntos económicos,30,Junio de 1908,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,2.7,241-243,NA
Alpha,289,"Gómez Barrientos, Estanislao",Creador,E.G.B.,Colombia,Remiscencias. Del DR. Ricardo de la Parra,30,Junio de 1908,No,NA,Español,NA,Prosa No ficción,Remiscencias,NA,NA,4,243-247,NA
Alpha,290,"Gómez Barrientos, Estanislao",Creador,E.G.B.,Colombia,El rey de Suecia,30,Junio de 1908,No,NA,Español,NA,Prosa No ficción,Remiscencias,NA,NA,1.3,247-248,NA
Alpha,291,"Palacio M, Obdulio",Creador,NA,Colombia,La última edición de Cuervo,31,Julio de 1908,No,NA,Español,NA,Prosa Ficción,NA,"Suárez, Marco Fidel, Isaza, Emiliano",NA,17,249-266,NA
Alpha,292,"Jaramillo Medina, F",Creador,NA,Colombia,El último ideal,31,Julio de 1908,No,NA,Español,NA,Poesía,NA,NA,NA,0.7,267,NA
Alpha,293,"Delgado, Jorge E.",Creador,NA,Colombia,Concepto (En un álbum),31,Julio de 1908,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,1,268,NA
Alpha,294,"Nieto, Ricardo",Creador,NA,Colombia,Himno a la tierra,31,Julio de 1908,No,NA,Español,NA,Poesía,NA,"Grillo, Max",NA,2,269-270,NA
Alpha,295,"Vélez Barrientos, Lucrecio",Creador,"Chaverra, Gaspar",Colombia,Letras giradas,31,Julio de 1908,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,3,271-274,NA
Alpha,296,"Sánchez, Alberto",Creador,NA,Colombia,Sois Belle,31,Julio de 1908,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,275,NA
Alpha,297,"Merizalde, Antonio",Creador,NA,Colombia,La vejez del poeta,31,Julio de 1908,No,NA,Español,NA,Poesía,NA,"Marín, Abel",NA,0.5,275,NA
Alpha,298,"De Gourmont, Remy",Creador,NA,Francia,Diálogo entre Harvedio y una sombra,31,Julio de 1908,Sí,NA,Español,Francés,Prosa Ficción,NA,NA,NA,2,276-278,Transferencia: traducción
Alpha,299,"Gómez Barrientos, Estanislao",Creador,E.G.B.,Colombia,Oidor íntegro y rey advertido,31,Julio de 1908,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,3.5,279-282,NA
Alpha,300,"Restrepo, Saturnino",Crítico,NA,Colombia,Al margen,31,Julio de 1908,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,1.8,283-284,NA
Alpha,301,"Restrepo, Saturnino",Crítico,NA,Colombia,El universo…etcétera,31,Julio de 1908,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,2,284-286,NA
Alpha,302,"Restrepo Briceño, Fernando",Creador,NA,NA,Estatua al Dr. J. Félix de Restrepo.,31,Julio de 1908,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,1.5,286-287,NA
Alpha,303,"D'oribe, R.",Creador,NA,Colombia,"El fracaso del ""Yo""",31,Julio de 1908,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,1.3,287-288,NA
Alpha,304,"Carricarte, Arturo R. de",Creador,NA,Cuba,Caracteres predominantes de la actual lírica castellana,32,Agosto de 1908,No,NA,Español,NA,Prosa No ficción,NA,NA,"Tratado de Puntuación y Acentuación castellanas, por Januario Henao",15.5,289-305,"Transferencia: autor extranjero. Trabajo premiado en los Juegos Florales del Ateneo de a Habana, en 14 de Mayo de 1908, y enviado especialmente para ALPHA"
Alpha,305,"Bayona Posada, Jorge",Creador,NA,Colombia,Asimilaciones,32,Agosto de 1908,No,NA,Español,NA,Poesía,NA,Alpha,NA,1,306,NA
Alpha,306,"Vélez Barrientos, Lucrecio",Creador,"Chaverra, Gaspar",Colombia,El espectro,32,Agosto de 1908,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,3,307-310,NA
Alpha,307,"Hearn, Lafcadio",Creador,NA,Grecia,El Leon,32,Agosto de 1908,Sí,NA,Español,NA,Prosa Ficción,NA,NA,NA,2,311-312,"Transferencia: traducción. Posiblemente del libro ""Stray Leaves"" porque al final del texto tienen este nombre en comillas"
Alpha,308,"Sánchez, Alberto",Creador,NA,Colombia,Paisaje reminiscente,32,Agosto de 1908,No,NA,Español,NA,Poesía,NA,NA,NA,1,313,NA
Alpha,309,"Valcarce García, Javier",Creador,NA,España,Romance,32,Agosto de 1908,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,5,314-319,Transferencia: autor extranjero.  
Alpha,310,"Mejía A, Gustavo",Creador,NA,Colombia,Dualismo,32,Agosto de 1908,No,NA,Español,NA,Poesía,NA,NA,NA,1,320,NA
Alpha,311,"Restrepo, Saturnino",Crítico,NA,Colombia,A propósito de Spencer,32,Agosto de 1908,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,3.4,321-324,NA
Alpha,312,"Villegas, Luis Eduardo",Creador,NA,Colombia,¿Cuervo ó Palacio? A los maestros y profesores de lecgua castellana),32,Agosto de 1908,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,1,324-325,NA
Alpha,313,"Cuervo Márquez, Emilio",Creador,NA,Colombia,Juegos Florales en Bogotá,32,Agosto de 1908,No,NA,Español,NA,Prosa No ficción,Notas,Al director de Alpha,NA,0.5,325,NA
Alpha,313,"Uribe, Diego",Creador,NA,Colombia,Juegos Florales en Bogotá,32,Agosto de 1908,No,NA,Español,NA,Prosa No ficción,Notas,Al director de Alpha,NA,0.5,325,NA
Alpha,314,"Vargas, Justo",Creador,NA,NA,A los poetas de la República,32,Agosto de 1908,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,0.8,325-326,"Este texto también tiene los nombres de la junta Organizadora del concurso: Francisco J. Urrutia, Daniel Arias Argáez, Guillermo Camacho, Ismael Enrique Arciniegas, Jorge Vélez, Luis Cuerro Márquez, Rafael Espinosa Guzmán."
Alpha,315,"Restrepo, Saturnino",Reseñista,NA,Colombia,D. Migel de Unamuno,32,Agosto de 1908,No,NA,Español,NA,Reseña,Bibliografía,NA,Recuerdos de nuñez y mocedad de Miguel de Unamuno,1,326-327,NA
Alpha,316,Pérez Trianam Santiago,Creador,NA,Colombia,"""Por el sur de Colombia"". Excursión pintoresa y científica al Putumayo por Miguel Triana",32,Agosto de 1908,No,NA,Español,NA,Prosa No ficción,Bibliografía,NA,NA,1.5,327-328,NA
Alpha,317,"Restrepo, Saturnino",Reseñista,NA,Colombia,"Estudios Científicos del Doctor Andrés Posada A., seguidos de algunos otros escritos suyos, sobre diversos temas",32,Agosto de 1908,No,NA,Español,NA,Reseña,Bibliografía,NA,"Estudios Científicos del Doctor Andrés Posada A., seguidos de algunos otros escritos suyos, sobre diversos temas",0.5,328,"Editor, Calos A. Molina"
Alpha,318,"Barrés, Maurice",Creador,NA,Francia,Una visita a Leonardo Da Vinci,33,Septiembre de 1908,Sí,NA,Español,Francés,Prosa Ficción,NA,NA,NA,3.5,329-333,Transferencia: traducción. Traducción para Alpha
Alpha,319,"Ospina Vásquez, Mariano",Creador,Moi,Colombia,Comentarios,33,Septiembre de 1908,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,333,NA
Alpha,320,"Peláez, Aurelio",Creador,NA,Colombia,Arrayanes,33,Septiembre de 1908,No,NA,Español,NA,Poesía,NA,NA,NA,1,334,NA
Alpha,321,"Castro, Alfonso",Creador,NA,Colombia,De paseo,33,Septiembre de 1908,No,NA,Español,NA,Prosa Ficción,Fragmento de novela,NA,NA,12,335-347,"Fragmento de la novela LOS HUMILDES, próxima á publicarse"
Alpha,322,"Paláu R, Antonio M. ",Creador,NA,NA,Dulcinea,33,Septiembre de 1908,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,348,NA
Alpha,323,"Uribe Gómez, Pedro",Creador,NA,Colombia,Hogar y campo,33,Septiembre de 1908,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,5.5,349-355,NA
Alpha,324,"Villegas, Luis Eduardo",Creador,NA,Colombia,Ex trípode,33,Septiembre de 1908,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,5,356-361,NA
Alpha,325,"Restrepo, Saturnino",Crítico,NA,Colombia,El papel de la tierra,33,Septiembre de 1908,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,2.5,362-364,NA
Alpha,326,Anónimo,Creador,NA,NA,NA,33,Septiembre de 1908,No,NA,Español,NA,Prosa No ficción,Extractos,NA,NA,1,364-365,NA
Alpha,327,Review of Revieus,Creador,NA,NA,La marcha fúnebre de Chopin,33,Septiembre de 1908,No,NA,Español,NA,Prosa No ficción,Extractos,NA,NA,0.5,365,NA
Alpha,328,Le Temps,Creador,NA,NA,El culto de Shelley,33,Septiembre de 1908,No,NA,Español,NA,Prosa No ficción,Extractos,NA,NA,1.3,366-367,NA
Alpha,329,Anónimo,Creador,NA,NA,Los Japoneses y el Nuevo Mundo,33,Septiembre de 1908,No,NA,Español,NA,Prosa No ficción,Extractos,NA,NA,0.4,367,NA
Alpha,330,"De Unamuno, Miguel",Creador,NA,España,"Del prólogo á las Poesías de José A. Silva, editadas en Barcelona en el corriente año, extractamos",33,Septiembre de 1908,No,NA,Español,NA,Prosa Ficción,Extractos,NA,NA,1,367-368,NA
Alpha,331,"Kipling, Rudyard",Creador,NA,Estados Unidos ,Mientras baja el rio,34,Octubre de 1908,Sí,NA,Español,Inglés,Prosa Ficción,NA,NA,NA,8,369-377,Transferencia: traducción. Traducción para Alpha
Alpha,332,"Grillo, Maximiliano",Creador,NA,Colombia,Los dioses pálidos,34,Octubre de 1908,No,NA,Español,NA,Poesía,NA,NA,NA,2,378-380,NA
Alpha,333,"Vélez Barrientos, Lucrecio",Creador,"Chaverra, Gaspar",Colombia,Obras son amores,34,Octubre de 1908,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,4,381-385,NA
Alpha,334,"Cano Gutiérrez, Fidel",Creador,"Ulano, F",Colombia,Noches de luna,34,Octubre de 1908,No,NA,Español,NA,Poesía,NA,NA,NA,1,386,NA
Alpha,335,"Maeterlinck, Maurice",Creador,NA,Bélgica,La intrusa. Drama en un acto,34,Octubre de 1908,Sí,NA,Español,Inglés,Teatro,NA,NA,NA,14,387-401,Transferencia: traducción
Alpha,336,"Palacio M, Obdulio",Creador,O.P.M.,Colombia,No más trípodes no más apellidos,34,Octubre de 1908,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,3.5,402-406,NA
Alpha,337,"Arango M, Gabriel",Creador,NA,NA,Alférez Real de Castropol,34,Octubre de 1908,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,2.5,406-408,NA
Alpha,338,"Gómez Escobar, Francisco",Creador,Efe Gómez,Colombia,Un Zarathustra maicero,35,Noviembre de 1908,No,NA,Español,NA,Prosa Ficción,NA,"Gutiérrez, Pablo",NA,16,409-425,"Fragmento de un manuscrito que hallé en el Tamboo del Indio Joselito, en el Río Capá, Territorio del Chocó"
Alpha,339,"Restrepo Rivera, J.",Creador,NA,Colombia,Es noviembre…,35,Noviembre de 1908,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,426,NA
Alpha,340,"Tablanca, Luis",Creador,NA,Colombia,Páginas regionales,35,Noviembre de 1908,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,2.5,427-429,NA
Alpha,341,"Gómez Barrientos, Estanislao",Creador,NA,Colombia,Enseñanza de un centenario,35,Noviembre de 1908,No,NA,Español,NA,Prosa Ficción,NA,"Cano, Antonio J",NA,1.7,430-431,NA
Alpha,342,"Ramírez, Clodomiro",Creador,NA,Colombia,El centenario del Dr. Ospina,35,Noviembre de 1908,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.3,431,NA
Alpha,343,Anónimo,Creador,NA,NA,Cándido Bernal,35,Noviembre de 1908,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,2,431-433,NA
Alpha,344,"Eraña, Silverio",Creador,NA,NA,De los PP. De la Compañía de Jesús,35,Noviembre de 1908,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.2,433,NA
Alpha,345,"Gamero, Luis A",Creador,NA,Nicaragua,NA,35,Noviembre de 1908,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.5,434,Transferencia: autor extranjero
Alpha,346,"Vélez, Bonifacio",Creador,NA,Colombia,"El Sr. Misnistro de Gobierno, D. Bonifacio Vélez",35,Noviembre de 1908,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,1,434-435,NA
Alpha,347,Anónimo,Creador,NA,NA,De la Colonia Antioqueña de Bogotá,35,Noviembre de 1908,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,1,435-436,NA
Alpha,348,Anónimo,Creador,NA,NA,El día de la festividad,35,Noviembre de 1908,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.3,436,NA
Alpha,349,"Gómez Barrientos, Estanislao",Creador,NA,Colombia,El veredicto de la justicia póstuma,35,Noviembre de 1908,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,2.5,436-439,NA
Alpha,350,"Restrepo, Antonio José",Creador,NA,Colombia,Sr.Dr. Carlos E. Restrepo,35,Noviembre de 1908,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,3.5,440-444,NA
Alpha,351,Anónimo,Creador,NA,NA,Exterminio de Polonia,35,Noviembre de 1908,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,1.5,444-446,NA
Alpha,352,"Sánchez, Alberto",Crítico,NA,Colombia,Crítica y críticos,35,Noviembre de 1908,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,2,447-448,NA
Alpha,353,"Restrepo, Antonio José",Creador,NA,Colombia,Las obras completas de D. Francisco Antonio Zea deben publicarse para el centenario de la independencia. Carta Histórico-Literaria,36,Diciembre de 1908,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,40.3,449-490,NA
Alpha,354,"Restrepo, Antonio José",Creador,NA,Colombia,A.J.Restrepo,36,Diciembre de 1908,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.5,490,NA
Alpha,355,"Díaz, Pedro Pablo",Creador,NA,Venezuela,"Copia. ""Varios discursos del ciudadano Francisco Antonio Zea. Caracas. Reimpresos en la Imprenta de Domingo Navas Spínola. 1825. Advertencia de los editores",36,Diciembre de 1908,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,1.7,491-492,NA
Alpha,355,"Ramos, José Luis",Creador,NA,Venezuela,"Copia. ""Varios discursos del ciudadano Francisco Antonio Zea. Caracas. Reimpresos en la Imprenta de Domingo Navas Spínola. 1825. Advertencia de los editores",36,Diciembre de 1908,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,1.7,491-492,NA
Alpha,355,"Navas Spínola, Domingo",Creador,NA,Venezuela,"Copia. ""Varios discursos del ciudadano Francisco Antonio Zea. Caracas. Reimpresos en la Imprenta de Domingo Navas Spínola. 1825. Advertencia de los editores",36,Diciembre de 1908,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,1.7,491-492,NA
Alpha,356,Anónimo,Creador,NA,NA,Obras de Zea,36,Diciembre de 1908,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,1,NA,NA
Alpha,357,Directores,Creador,NA,NA,Indice del año tercero,36,Diciembre de 1908,No,NA,Español,NA,Prosa No ficción,Índice,NA,NA,2,NA,NA
